0.00903	0.00302	0.00832	0.00482	1.08532	MvSl-1064-A1-R4_A1g00035	bPAR	bPAR	1	0	0	0	0	0	0.425650311	0.529848335	5.244539252	5.395677707	4.994602318	4.793669164	NON	5.32011	4.89414	MvSl-1064-A2-R4_A2g00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00156	0.00156	0.00002	0.00009	77.6119	MvSl-1064-A1-R4_A1g00037	bPAR	bPAR	2	85.5	171	0	0	0	0.137660032	0.999958419	4.887651657	4.704363765	4.544802349	4.769709008	NON	4.79601	4.65726	MvSl-1064-A2-R4_A2g00037	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.01257	0.00728	0.00013	0.00076	96.618	MvSl-1064-A1-R4_A1g00039	bPAR	bPAR	12	90.0833	1081	0	0	0	0.295471116	0.830462169	8.183521926	8.319933404	8.093439576	7.808457943	NON	8.25173	7.95095	MvSl-1064-A2-R4_A2g00039	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.00000	0.00000	0.00002	0.00000	0	MvSl-1064-A1-R4_A1g00047	bPAR	bPAR	5	74	370	0	0	0	0.101448809	0.999958419	4.92353937	5.151903479	4.988389483	4.892390922	NON	5.03772	4.94039	MvSl-1064-A2-R4_A2g00047	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.00338	0.00339	0.00682	0.00684	0.495594	MvSl-1064-A1-R4_A1g00051	bPAR	bPAR	4	85	340	0	0	0	0.525224843	0.303485109	6.791396853	7.346876665	6.785124925	6.319394332	NON	7.06914	6.55226	MvSl-1064-A2-R4_A2g00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00210	0.00210	0.00002	0.00002	104.478	MvSl-1064-A1-R4_A1g00055	bPAR	bPAR	2	72	144	0	0	0	-0.468008418	0.453473626	5.323412727	4.959824054	5.434665139	5.783969646	NON	5.14162	5.60932	MvSl-1064-A2-R4_A2g00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00002	0.00000	0.01757	0.00112	0.0011383	MvSl-1064-A1-R4_A1g00064	bPAR	bPAR	3	151.667	455	0	0	0	-0.174246289	0.999958419	8.065726653	8.200668448	8.379163613	8.235197802	NON	8.1332	8.30718	MvSl-1064-A2-R4_A2g00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00467	0.00331	0.00574	0.00574	0.813575	MvSl-1064-A1-R4_A1g00068	bPAR	bPAR	3	124.667	374	0	0	0	-0.392762525	0.999958419	0.932343106	0.846572997	0.640509712	1.700308521	NON	0.889458	1.17041	MvSl-1064-A2-R4_A2g00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00203	0.00143	0.00488	0.00345	0.415975	MvSl-1064-A1-R4_A1g00069	bPAR	bPAR	2	98	196	0	0	0	-0.260923672	0.890868542	6.025156322	5.607207381	5.910425425	6.25267843	NON	5.81618	6.08155	MvSl-1064-A2-R4_A2g00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00493	0.00187	0.00874	0.00358	0.564067	MvSl-1064-A1-R4_A1g00070	bPAR	bPAR	1	84	84	0	0	0	0.338336875	0.60140699	7.43040336	7.366833192	6.985578873	7.13234916	NON	7.39862	7.05896	MvSl-1064-A2-R4_A2g00070	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00973	0.00477	0.01244	0.00843	0.782148	MvSl-1064-A1-R4_A1g00073	bPAR	bPAR	3	107.667	323	0	0	0	-0.80991947	0.049762042	4.832088603	4.317466843	5.54883681	5.244996893	Down	4.57478	5.39692	MvSl-1064-A2-R4_A2g00073	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.02492	0.00842	0.00025	0.00065	99.6401	MvSl-1064-A1-R4_A1g00074	bPAR	bPAR	10	124.3	1243	0	0	0	0.569611229	0.460354434	8.635039383	9.275169495	8.615365001	8.195955786	NON	8.9551	8.40566	MvSl-1064-A2-R4_A2g00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00561	0.00213	0.01219	0.00463	0.46021	MvSl-1064-A1-R4_A1g00110	cGreen	NRR	2	200.5	401	0	0	0	-0.239746971	0.940149944	8.180611842	7.995437599	8.264298626	8.394092918	NON	8.08802	8.3292	MvSl-1064-A2-R4_A2g00120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00609	0.00249	0.00720	0.00509	0.845822	MvSl-1064-A1-R4_A1g00113	cGreen	NRR	2	84	168	0	0	0	0.078226036	0.999958419	8.137060205	7.784357893	7.869483977	7.916608751	NON	7.96071	7.89305	MvSl-1064-A2-R4_A2g00123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00423	0.00190	0.01519	0.00579	0.278471	MvSl-1064-A1-R4_A1g00153	faBlack	NRR	9	72.3333	651	-1	-0.9667	-82	0.232458835	0.941690388	8.041434547	7.893754673	7.546226794	7.905656657	NON	7.96759	7.72594	MvSl-1064-A2-R4_A2g01431	0	0	2	0	-2	0	0	0	3	0	-3	0	-1	0
0.00280	0.00162	0.00696	0.00404	0.402293	MvSl-1064-A1-R4_A1g00155	faBlack	NRR	1	0	0	0	0	0	-0.424687393	0.354405552	5.905921725	6.245130827	6.550849818	6.467502116	NON	6.07553	6.50918	MvSl-1064-A2-R4_A2g01433	0	0	0	0	0	0	0	0	2	1	-2	-1	-2	-1
0.01332	0.00775	0.00858	0.00861	1.55243	MvSl-1064-A1-R4_A1g00184	gPurple	NRR	2	124.5	249	0	1	2	-0.151634745	0.999958419	6.107695001	6.139413474	6.416163898	6.118726101	NON	6.12355	6.26744	MvSl-1064-A2-R4_A2g01227	0	0	0	0	0	0	1	0	2	2	-1	-2	-1	-2
0.01190	0.00425	0.02223	0.01011	0.53531	MvSl-1064-A1-R4_A1g00211	faBlack	NRR	8	76.5	612	0	0	0	-0.182895244	0.999958419	8.933711607	8.927755336	9.032075636	9.19076189	NON	8.93073	9.11142	MvSl-1064-A2-R4_A2g00698	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00912	0.00651	0.00009	0.00085	101.221	MvSl-1064-A1-R4_A1g00245	faBlack	NRR	1	72	72	0	0	0	0.822763866	0.17773945	4.598336826	5.189062122	4.463524702	3.625336571	NON	4.8937	4.04443	MvSl-1064-A2-R4_A2g00611	0	0	0	0	0	0	2	2	0	0	2	2	2	2
0.00331	0.00332	0.00003	0.00012	109.967	MvSl-1064-A1-R4_A1g00246	faBlack	NRR	2	173	346	0	3	6	-0.870177676	0.00016678	5.890461818	5.808994983	6.688152922	6.749999634	Down	5.84973	6.71908	MvSl-1064-A2-R4_A2g00241	0	1	0	0	0	1	2	3	0	3	2	0	2	-1
0.00890	0.00338	0.01127	0.00658	0.7897	MvSl-1064-A1-R4_A1g00254	faBlack	NRR	3	73	219	0	0.3333	1	1.93412253	2.82E-10	5.604931189	5.266432301	3.255541595	3.74322064	Up	5.43568	3.49938	MvSl-1064-A2-R4_A2g00300	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.00002	0.00000	0.01952	0.00000	0.00102458	MvSl-1064-A1-R4_A1g00270	faBlack	NRR	3	208	624	0	-1	-3	1.146581982	2.23E-05	5.992944847	5.980113922	4.640355179	5.019744648	Up	5.98653	4.83005	MvSl-1064-A2-R4_A2g00647	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.00221	0.00220	0.00442	0.00441	0.499989	MvSl-1064-A1-R4_A1g00292	faBlack	NRR	8	90.125	721	0	0.125	1	0.909844551	0.000296534	7.088722794	7.353711085	6.461723184	6.158942903	Up	7.22122	6.31033	MvSl-1064-A2-R4_A2g00711	1	1	0	0	1	1	1	1	1	1	0	0	-1	-1
0.00696	0.00349	0.01511	0.00761	0.460619	MvSl-1064-A1-R4_A1g00307	faBlack	NRR	1	80	80	0	26	26	0.482989826	0.203878152	6.672147707	6.883367815	6.403767785	6.186351652	NON	6.77776	6.29506	MvSl-1064-A2-R4_A2g01256	0	0	1	0	-1	0	0	0	1	1	-1	-1	0	-1
0.00476	0.00234	0.01614	0.00654	0.294918	MvSl-1064-A1-R4_A1g00311	faBlack	NRR	9	86.1111	775	0	0.7778	7	-0.024241788	0.999958419	8.392302542	8.150267033	8.154366299	8.433324019	NON	8.27128	8.29385	MvSl-1064-A2-R4_A2g00915	0	0	0	0	0	0	0	2	3	1	-3	1	-3	1
0.00936	0.00666	0.01925	0.01377	0.486231	MvSl-1064-A1-R4_A1g00312	faBlack	NRR	1	118	118	0	-2	-2	3.506293707	1.32E-31	9.059859955	9.578671633	5.734757334	5.934879493	Up	9.31927	5.83482	MvSl-1064-A2-R4_A2g00914	0	0	2	0	-2	0	0	2	3	0	-3	2	-1	2
0.00533	0.00535	0.00005	0.00025	106.387	MvSl-1064-A1-R4_A1g00327	faBlack	NRR	4	91.75	367	0	6	24	0.092850987	0.999958419	4.256312067	4.209086243	4.173445458	4.106734908	NON	4.2327	4.14009	MvSl-1064-A2-R4_A2g00818	0	0	0	0	0	0	2	1	1	2	1	-1	1	-1
0.00386	0.00224	0.00904	0.00525	0.426986	MvSl-1064-A1-R4_A1g00369	dRed	NRR	5	75.8	379	0	0	0	0.088019809	0.999958419	6.983362633	7.208454582	7.064972384	6.957785847	NON	7.09591	7.01138	MvSl-1064-A2-R4_A2g00126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00848	0.00491	0.00009	0.00000	94.1176	MvSl-1064-A1-R4_A1g00373	dRed	NRR	3	100	300	0	0	0	-0.309993049	0.817155424	5.203424239	5.705940177	5.921337318	5.636761223	NON	5.45468	5.77905	MvSl-1064-A2-R4_A2g00130	0	0	0	0	0	0	0	0	0	2	0	-2	0	-2
0.00109	0.00109	0.00793	0.00460	0.137451	MvSl-1064-A1-R4_A1g00374	dRed	NRR	4	71.5	286	0	0	0	-0.126027095	0.999958419	7.885434747	7.463937658	7.749095114	7.879866999	NON	7.67469	7.81448	MvSl-1064-A2-R4_A2g00131	0	0	0	1	0	-1	0	0	0	2	0	-2	0	-1
0.00170	0.00170	0.01059	0.00615	0.160527	MvSl-1064-A1-R4_A1g00390	dRed	NRR	1	280	280	0	-3	-3	0.02557557	0.999958419	5.173930263	5.011447076	5.045361122	5.09302014	NON	5.09269	5.06919	MvSl-1064-A2-R4_A2g00380	0	0	0	1	0	-1	0	0	0	1	0	-1	0	0
0.01003	0.00506	0.01619	0.00951	0.619514	MvSl-1064-A1-R4_A1g00391	dRed	NRR	6	102.5	615	1	-2.3	91	-0.025817744	0.999958419	7.025844849	6.926179171	7.02354487	6.98144887	NON	6.97601	7.0025	MvSl-1064-A2-R4_A2g00379	0	0	0	0	0	0	0	0	0	1	0	-1	0	-1
0.00497	0.00249	0.00833	0.00483	0.596631	MvSl-1064-A1-R4_A1g00395	dRed	NRR	9	73.2222	659	0	0	0	0.272243153	0.859012644	8.366693261	8.254246518	8.035863256	8.042931881	NON	8.31047	8.0394	MvSl-1064-A2-R4_A2g00375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01506	0.00761	0.00015	0.00081	100.333	MvSl-1064-A1-R4_A1g00396	dRed	NRR	5	83.6	418	0	0	0	0.170097067	0.999958419	7.515169248	7.768760649	7.587914666	7.358017022	NON	7.64196	7.47297	MvSl-1064-A2-R4_A2g00374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00402	0.00403	0.00004	0.00015	100.249	MvSl-1064-A1-R4_A1g00397	dRed	NRR	3	121	363	0	0.333	1	0.122156205	0.999958419	8.95739907	9.450326225	9.265890055	8.918634467	NON	9.20386	9.09226	MvSl-1064-A2-R4_A2g00373	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01245	0.00725	0.04434	0.02253	0.280784	MvSl-1064-A1-R4_A1g00398	dRed	NRR	4	183.75	735	0	0	0	0.150737593	0.999958419	8.035297067	8.206469103	8.073034524	7.864960773	NON	8.12088	7.969	MvSl-1064-A2-R4_A2g00372	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00332	0.00252	0.01741	0.01149	0.190694	MvSl-1064-A1-R4_A1g00399	dRed	NRR	2	74.5	149	0	0	0	-0.035908126	0.999958419	7.590055114	8.224726896	8.283877811	7.589155887	NON	7.90739	7.93652	MvSl-1064-A2-R4_A2g00371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00997	0.00593	0.03278	0.01063	0.304148	MvSl-1064-A1-R4_A1g00401	dRed	NRR	4	93.5	374	0	0	0	0.358466712	0.881451766	7.040510489	7.887802686	7.513790395	6.710269471	NON	7.46416	7.11203	MvSl-1064-A2-R4_A2g00369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00551	0.00390	0.00006	0.00021	91.6805	MvSl-1064-A1-R4_A1g00404	dRed	NRR	5	70.4	352	0	0	0	-0.312501154	0.93976694	3.291393454	3.212674829	3.614063227	3.508584345	NON	3.25203	3.56132	MvSl-1064-A2-R4_A2g00366	0	0	0	0	0	0	0	2	2	0	-2	2	-2	2
0.00001	0.00000	0.00806	0.00000	0.00124068	MvSl-1064-A1-R4_A1g00406	dRed	NRR	1	83	83	0	0	0	-0.245088081	0.888594543	5.300200125	5.554394985	5.67926888	5.675962461	NON	5.4273	5.67762	MvSl-1064-A2-R4_A2g00732	0	1	1	0	-1	1	0	3	2	0	-2	3	-1	2
0.00292	0.00207	0.00694	0.00492	0.420743	MvSl-1064-A1-R4_A1g00433	faBlack	NRR	3	74.3333	223	0	0	0	0.348274381	0.707465373	5.592245739	5.383261917	5.029311781	5.250201199	NON	5.48775	5.13976	MvSl-1064-A2-R4_A2g00993	0	0	0	0	0	0	2	2	1	0	1	2	1	2
0.00335	0.00338	0.01808	0.01292	0.185287	MvSl-1064-A1-R4_A1g00505	faBlack	NRR	8	114.625	917	-2	9.025	-139	0.172207716	0.999958419	6.717390157	5.941922862	5.832796325	6.507168628	NON	6.32966	6.16998	MvSl-1064-A2-R4_A2g01267	0	0	0	0	0	0	1	0	0	0	1	0	1	0
0.00002	0.00000	0.02038	0.00158	0.000981349	MvSl-1064-A1-R4_A1g00506	faBlack	NRR	8	80	640	0	0	0	0.018095169	0.999958419	4.987908278	4.901317909	4.992534344	4.858714947	NON	4.94461	4.92562	MvSl-1064-A2-R4_A2g01268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00823	0.00479	0.02186	0.01277	0.376485	MvSl-1064-A1-R4_A1g00507	faBlack	NRR	13	96.3846	1253	0	-0.2308	-3	0.00574296	0.999958419	6.117688061	5.62237951	5.761721238	5.999143956	NON	5.87003	5.88043	MvSl-1064-A2-R4_A2g01269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00468	0.00270	0.00334	0.00332	1.40116	MvSl-1064-A1-R4_A1g00510	faBlack	NRR	1	0	0	0	0	0	0.001327671	0.999958419	5.794052874	5.779520959	5.842013844	5.726626922	NON	5.78679	5.78432	MvSl-1064-A2-R4_A2g01274	0	0	0	0	0	0	0	0	0	1	0	-1	0	-1
0.01159	0.00255	0.01809	0.00472	0.640682	MvSl-1064-A1-R4_A1g00514	faBlack	NRR	2	82	164	0	0	0	0.109706751	0.999958419	8.428434852	7.928044434	7.884616877	8.269988547	NON	8.17824	8.0773	MvSl-1064-A2-R4_A2g01252	0	0	2	0	-2	0	0	0	6	1	-6	-1	-4	-1
0.01143	0.00578	0.02181	0.01280	0.524069	MvSl-1064-A1-R4_A1g00516	faBlack	NRR	6	131.5	789	1	-4.5	109	0.995708515	0.004330622	8.819985695	9.191555579	8.092474424	7.94844132	Up	9.00577	8.02046	MvSl-1064-A2-R4_A2g01504	0	0	0	0	0	0	0	0	3	0	-3	0	-3	0
0.00893	0.00286	0.01708	0.00661	0.522831	MvSl-1064-A1-R4_A1g00521	faBlack	NRR	3	106.667	320	0	-0.333	-1	0.294232959	0.897591979	5.766088255	6.469776725	6.081671852	5.61406504	NON	6.11793	5.84787	MvSl-1064-A2-R4_A2g01513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00430	0.00431	0.00004	0.00017	107.232	MvSl-1064-A1-R4_A1g00522	faBlack	NRR	6	84.6667	508	0	2	12	4.658089516	3.83E-14	2.141270708	2.406685599	-1.261007107	-2.803094116	Up	2.27398	-2.03205	MvSl-1064-A2-R4_A2g00889	0	0	0	1	0	-1	0	0	1	1	-1	-1	-1	0
0.00513	0.00515	0.01969	0.01408	0.260537	MvSl-1064-A1-R4_A1g00528	faBlack	NRR	2	85	170	0	0	0	-0.174837032	0.999958419	2.467259859	2.880472747	2.923467098	2.797013928	NON	2.67387	2.86024	MvSl-1064-A2-R4_A2g01700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00769	0.00309	0.01919	0.00774	0.400727	MvSl-1064-A1-R4_A1g00530	faBlack	NRR	7	81.7143	572	0	0	0	0.006866399	0.999958419	6.86904035	6.850243332	6.807059478	6.897148939	NON	6.85964	6.8521	MvSl-1064-A2-R4_A2g01693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00258	0.00260	0.02792	0.01414	0.0924065	MvSl-1064-A1-R4_A1g00534	faBlack	NRR	9	110	990	0	0	0	0.347983004	0.604671992	7.752079091	7.758496925	7.479500885	7.331664854	NON	7.75529	7.40558	MvSl-1064-A2-R4_A2g00865	0	0	0	0	0	0	1	0	0	0	1	0	1	0
0.00228	0.00132	0.00783	0.00351	0.291184	MvSl-1064-A1-R4_A1g00575	faBlack	NRR	7	116.286	814	0	-1.428	-10	0.421916294	0.413208033	7.686081771	7.583494117	7.329061213	7.088954936	NON	7.63479	7.20901	MvSl-1064-A2-R4_A2g00559	0	0	0	0	0	0	1	1	2	2	-1	-1	-1	-1
0.00524	0.00186	0.00735	0.00301	0.712915	MvSl-1064-A1-R4_A1g00644	faBlack	NRR	1	156	156	0	111	111	1.320733705	6.71E-06	5.437733337	5.678620869	4.090797988	4.387425693	Up	5.55818	4.23911	MvSl-1064-A2-R4_A2g01002	0	0	0	0	0	0	0	0	0	1	0	-1	0	-1
0.00263	0.00185	0.00226	0.00223	1.16367	MvSl-1064-A1-R4_A1g00645	faBlack	NRR	5	89.4	447	0	0	0	0.002624131	0.999958419	5.931325687	6.257816998	6.12195882	6.080281083	NON	6.09457	6.10112	MvSl-1064-A2-R4_A2g01535	0	0	0	0	0	0	0	0	1	0	-1	0	-1	0
0.00175	0.00124	0.00987	0.00496	0.177303	MvSl-1064-A1-R4_A1g00646	faBlack	NRR	2	86	172	0	0	0	1.509647233	8.67E-08	8.335397296	8.796465639	7.191153531	6.949277912	Up	8.56593	7.07022	MvSl-1064-A2-R4_A2g01534	0	0	1	0	-1	0	0	1	2	0	-2	1	-1	1
0.00318	0.00183	0.00534	0.00375	0.595494	MvSl-1064-A1-R4_A1g00669	eOrange	NRR	2	101	202	0	18	36	0.154053322	0.999958419	5.951331615	6.072494825	5.934323571	5.780376789	NON	6.01191	5.85735	MvSl-1064-A2-R4_A2g00902	0	0	1	0	-1	0	2	0	3	1	-1	-1	0	-1
0.02092	0.00472	0.01574	0.00559	1.32909	MvSl-1064-A1-R4_A1g00749	faBlack	NRR	2	81.5	163	0	0	0	0.496680815	0.630315997	8.00091615	7.352346788	6.698339073	7.596666142	NON	7.67663	7.1475	MvSl-1064-A2-R4_A2g00576	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.01910	0.00664	0.01160	0.00873	1.64654	MvSl-1064-A1-R4_A1g00757	faBlack	NRR	2	99	198	1	50	149	0.227771882	0.999958419	1.287445144	2.488451337	1.527654614	2.009458491	NON	1.88795	1.76856	MvSl-1064-A2-R4_A2g00565	0	0	1	0	-1	0	2	3	2	0	0	3	1	3
0.00002	0.00000	0.01952	0.00350	0.00102458	MvSl-1064-A1-R4_A1g00772	fBlue	NRR	3	82.6667	248	0	17	51	0.40820065	0.870622395	3.850402413	4.704363765	4.198779582	3.609225091	NON	4.27738	3.904	MvSl-1064-A2-R4_A2g00179	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.00387	0.00389	0.02737	0.01953	0.141395	MvSl-1064-A1-R4_A1g00843	faBlack	NRR	2	129.5	259	-1	14.167	-87	0.646969295	0.294977936	4.044490005	4.379505229	3.619433654	3.53725155	NON	4.212	3.57834	MvSl-1064-A2-R4_A2g00924	0	0	0	0	0	0	0	1	1	1	-1	0	-1	0
0.00501	0.00127	0.00363	0.00123	1.38013	MvSl-1064-A1-R4_A1g00845	faBlack	NRR	3	92.3333	277	-1	1.3333	-87	-0.038260324	0.999958419	6.772545424	6.604998829	6.638761591	6.81465869	NON	6.68877	6.72671	MvSl-1064-A2-R4_A2g01038	0	0	0	0	0	0	0	2	0	2	0	0	0	0
0.00840	0.00599	0.00008	0.00058	104.869	MvSl-1064-A1-R4_A1g00912	faBlack	NRR	4	90.25	361	0	0	0	0.202295333	0.987129797	5.37246096	5.713044307	5.513217729	5.168262145	NON	5.54275	5.34074	MvSl-1064-A2-R4_A2g01608	1	0	0	0	1	0	3	1	0	1	3	0	2	0
0.00000	0.00956	0.00001	0.02204	0	MvSl-1064-A1-R4_A1g00970	faBlack	NRR	3	71.3333	214	0	0	0	-0.873348638	0.00037769	6.108808766	6.446948713	7.149069961	7.171736128	Down	6.27788	7.1604	MvSl-1064-A2-R4_A2g01287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00187	0.00187	0.00002	0.00000	93.0348	MvSl-1064-A1-R4_A1g00971	faBlack	NRR	1	118	118	0	0	0	0.545396327	0.310791406	5.57300594	6.143626052	5.513217729	5.147958706	NON	5.85832	5.33059	MvSl-1064-A2-R4_A2g01288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00422	0.00424	0.00805	0.00810	0.524217	MvSl-1064-A1-R4_A1g00977	faBlack	NRR	4	79	316	0	-64.25	-257	0.509087203	0.631649805	4.223783907	3.669419906	3.466916602	3.467468499	NON	3.9466	3.46719	MvSl-1064-A2-R4_A2g01566	0	0	0	1	0	-1	1	0	0	2	1	-2	1	-1
0.00739	0.00429	0.00884	0.00890	0.835963	MvSl-1064-A1-R4_A1g00998	fBlue	NRR	3	109.667	329	0	0	0	-0.36983637	0.770296812	4.284184749	4.60399143	5.011040251	4.603444589	NON	4.44409	4.80724	MvSl-1064-A2-R4_A2g01154	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.00287	0.00288	0.01186	0.00845	0.241988	MvSl-1064-A1-R4_A1g01017	gPurple	NRR	17	99.3529	1689	0	2.7058	46	0.258676241	0.903803106	8.226226566	8.459531585	8.094404084	8.083586802	NON	8.34288	8.089	MvSl-1064-A2-R4_A2g01279	0	0	1	0	-1	0	2	0	1	2	1	-2	2	-2
0.00440	0.00180	0.01032	0.00424	0.426352	MvSl-1064-A1-R4_A1g01129	faBlack	NRR	1	126	126	-1	32	-62	0.37050565	0.418578881	7.171002038	7.155724502	6.810585218	6.775490291	NON	7.16336	6.79304	MvSl-1064-A2-R4_A2g01028	0	0	0	0	0	0	1	0	3	1	-2	-1	-2	-1
0.01553	0.00446	0.02554	0.00804	0.608063	MvSl-1064-A1-R4_A1g01136	faBlack	NRR	1	0	0	0	0	0	3.950834907	2.87E-22	4.943652812	4.196976043	0.722649631	0.762554686	Up	4.57031	0.742602	MvSl-1064-A2-R4_A2g00826	0	0	0	0	0	0	0	0	2	0	-2	0	-2	0
0.02317	0.00776	0.00949	0.00664	2.44149	MvSl-1064-A1-R4_A1g01137	faBlack	NRR	6	77.5	465	0	1.6667	10	0.63619117	0.022326854	6.923857339	6.900893984	6.241712839	6.311117877	Up	6.91238	6.27642	MvSl-1064-A2-R4_A2g00825	0	0	1	0	-1	0	0	1	3	0	-3	1	-2	1
0.00154	0.00154	0.02551	0.00916	0.0603682	MvSl-1064-A1-R4_A1g01159	fBlue	NRR	2	180	360	0	0	0	-0.337264477	0.572158633	6.799696842	6.941382258	7.287495733	7.126701006	NON	6.87054	7.2071	MvSl-1064-A2-R4_A2g00833	0	0	0	0	0	0	1	0	0	0	1	0	1	0
0.00321	0.00322	0.00003	0.00000	106.645	MvSl-1064-A1-R4_A1g01173	faBlack	NRR	5	155.2	776	0	-1.8	-9	-0.243338541	0.85580916	7.253883793	7.152592626	7.389639732	7.502765145	NON	7.20324	7.4462	MvSl-1064-A2-R4_A2g01393	0	0	0	0	0	0	1	0	2	2	-1	-2	-1	-2
0.00408	0.00290	0.01830	0.01068	0.22295	MvSl-1064-A1-R4_A1g01212	faBlack	NRR	7	79.5714	557	1	3.4047	100	1.980081342	1.65E-05	4.813081652	3.704060961	2.46773403	2.330939945	Up	4.25857	2.39934	MvSl-1064-A2-R4_A2g00841	0	0	0	0	0	0	1	1	0	0	1	1	1	1
