MvSl-1064-A1-R4_A1g01475	bPAR	bPAR	0	0	0	0	0	0	1	0	0	0.307721598	0.894485944	0.894485944	0.067004364	0.445332713	0.811428787	0.457320064	-0.336915477	-0.029636685	NON	NON	MvSl-1064-A2-R4_A2g01788	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01478	bPAR	bPAR	1	0	0	0	0	0	0	0	0	0.267169027	-0.627291553	0.627291553	0.188956798	0.749949706	-0.001809461	-0.075654491	0.404087788	0.663497503	NON	NON	MvSl-1064-A2-R4_A2g01791	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01481	bPAR	bPAR	1	0	0	0	0	0	0	0	0	2.063277275	-0.338193054	0.338193054	0.34633799	0.916953693	2.008470668	1.765168443	2.207478765	2.237268772	NON	NON	MvSl-1064-A2-R4_A2g01794	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01482	bPAR	bPAR	1	0	0	0	0	0	0	0	0	1.60258685	-0.010572299	0.010572299	0.978135902	0.999949922	1.599812687	1.595589162	1.49134371	1.716686586	NON	NON	MvSl-1064-A2-R4_A2g01795	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01484	bPAR	bPAR	1	0	0	0	0	0	0	0	0	1.518262607	-1.132073929	1.132073929	0.004116068	0.057875434	0.95902757	0.807311011	2.012211966	1.939649959	NON	NON	MvSl-1064-A2-R4_A2g01797	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01495	bPAR	bPAR	0	0	0	0	0	0	0	0	0	5.462658983	0.26436545	0.26436545	0.287509287	0.87566737	5.840174581	5.282714221	5.158360338	5.473488124	NON	NON	MvSl-1064-A2-R4_A2g01808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01496	bPAR	bPAR	0	0	0	0	0	0	0	0	0	2.287571136	0.594857346	0.594857346	0.130176366	0.641580217	2.768088986	2.280911216	1.544886476	2.286831375	NON	NON	MvSl-1064-A2-R4_A2g01809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01505	bPAR	bPAR	0	1	0	0	0	0	0	1	1	2.953761831	-0.126870125	0.126870125	0.703347539	0.999949922	2.998848184	2.773759275	2.753765606	3.238661393	NON	NON	MvSl-1064-A2-R4_A2g01818	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01512	bPAR	bPAR	2	0	0	0	0	1	0	0	0	0.571487815	-0.705338325	0.705338325	0.196768756	0.759104735	0.731551131	-0.585987386	0.344942075	1.267773256	NON	NON	MvSl-1064-A2-R4_A2g01825	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g01516	bPAR	bPAR	0	1	1	1	0	0	0	0	0	1.270907857	0.585411749	0.585411749	0.146948064	0.664814271	1.554104671	1.47849584	0.891241592	1.016762309	NON	NON	MvSl-1064-A2-R4_A2g01829	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_C24g01531	Auto	Auto	2	3	2	1	1	2	3	0	0	0.130317803	0.0632779	0.0632779	0.900467433	0.999949922	-0.145252181	0.406938545	0.344942075	-0.201239106	NON	NON	MvSl-1064-A2-R4_MC15g12415	2	1	0	2	0	3	2	1	0	0	2	2	-1	1	-1	1	-1	0
MvSl-1064-A1-R4_C36g01618	Auto	Auto	2	0	2	0	0	0	2	0	0	5.729161434	-0.608321859	0.608321859	0.007167939	0.089588762	5.609652329	5.141562989	6.030587176	5.972188329	NON	NON	MvSl-1064-A2-R4_MC06-1g07117	2	0	2	0	0	0	2	10	0	0	0	0	0	0	0	0	-10	0
MvSl-1064-A1-R4_MC01-1g01697	Auto	Auto	0	0	0	0	0	0	0	0	0	1.153421707	0.641136486	0.641136486	0.134494207	0.644140603	1.665769067	1.120367994	0.849294503	0.760247891	NON	NON	MvSl-1064-A2-R4_MC01g01978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01698	Auto	Auto	0	0	0	0	0	0	0	0	0	0.485484253	-0.165739088	0.165739088	0.715465204	0.999949922	0.410975968	0.406938545	0.619046564	0.504998774	NON	NON	MvSl-1064-A2-R4_MC01g01979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01701	Auto	Auto	0	0	0	0	0	0	0	0	0	7.671498201	0.180231442	0.180231442	0.377994907	0.935410771	7.787326379	7.729510109	7.510215958	7.643841249	NON	NON	MvSl-1064-A2-R4_MC01g01982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01703	Auto	Auto	0	0	0	0	0	0	0	0	0	4.894445372	-0.005107808	0.005107808	0.982400284	0.999949922	4.912291804	4.87124544	4.960766882	4.830134384	NON	NON	MvSl-1064-A2-R4_MC01g01984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01705	Auto	Auto	0	0	0	0	0	0	0	0	0	4.370253138	-0.173786302	0.173786302	0.491248781	0.97963196	4.276787624	4.286443555	4.459390212	4.449811446	NON	NON	MvSl-1064-A2-R4_MC01g01986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01707	Auto	Auto	0	0	0	0	0	0	0	0	0	5.234865773	0.323184338	0.323184338	0.355977382	0.921512306	5.114772529	5.615034362	5.568614739	4.280717646	NON	NON	MvSl-1064-A2-R4_MC01g01988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01715	Auto	Auto	0	0	0	0	0	0	0	3	0	1.063000294	0.096040663	0.096040663	0.82138648	0.999949922	1.272993863	0.919382715	0.849294503	1.165494325	NON	NON	MvSl-1064-A2-R4_MC01g01996	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01716	Auto	Auto	0	0	0	0	0	0	0	3	0	3.695477589	-0.083698411	0.083698411	0.785584779	0.999949922	3.882855412	3.381279873	3.572949574	3.884360843	NON	NON	MvSl-1064-A2-R4_MC01g01997	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01717	Auto	Auto	0	0	0	0	0	0	2	1	0	5.282418415	-0.047390373	0.047390373	0.836782242	0.999949922	5.386592224	5.118266226	5.196501313	5.407803064	NON	NON	MvSl-1064-A2-R4_MC01g01998	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01719	Auto	Auto	0	0	0	0	0	2	1	0	0	1.409019598	0.434631983	0.434631983	0.27738765	0.866418347	1.708122203	1.47849584	1.047803276	1.300315986	NON	NON	MvSl-1064-A2-R4_MC01g02000	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01720	Auto	Auto	0	0	0	0	0	3	0	0	0	6.664629208	0.198821273	0.198821273	0.301941999	0.88702443	6.847220165	6.668046307	6.499193848	6.621814284	NON	NON	MvSl-1064-A2-R4_MC01g02001	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01727	Auto	Auto	0	0	1	2	0	0	0	0	0	4.162139641	0.052158543	0.052158543	0.847114403	0.999949922	4.24477636	4.128287818	3.975211589	4.280717646	NON	NON	MvSl-1064-A2-R4_MC01g02008	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01738	Auto	Auto	0	0	0	0	0	0	1	0	1	1.357157727	1.035425575	1.035425575	0.013300802	0.145407362	1.577139689	1.916894901	0.515567033	0.977053557	NON	NON	MvSl-1064-A2-R4_MC01g02019	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01741	Auto	Auto	0	0	0	0	0	1	0	1	0	6.100707838	0.058746988	0.058746988	0.765261751	0.999949922	6.199664848	6.056140379	5.996162055	6.142276841	NON	NON	MvSl-1064-A2-R4_MC01g02022	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01742	Auto	Auto	1	0	0	0	0	0	1	0	0	6.986712431	-0.238531175	0.238531175	0.19662436	0.759104735	6.884054965	6.841077312	7.056225709	7.144611941	NON	NON	MvSl-1064-A2-R4_MC01g02023	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01745	Auto	Auto	0	0	1	0	0	1	0	0	0	0.865994057	0.164082381	0.164082381	0.710956238	0.999949922	0.646990334	1.181588326	0.806091164	0.760247891	NON	NON	MvSl-1064-A2-R4_MC01g02026	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01746	Auto	Auto	0	0	1	0	0	1	0	0	0	1.557736286	-0.182992244	0.182992244	0.679389445	0.999949922	1.903030167	0.845643759	1.51836347	1.764121245	NON	NON	MvSl-1064-A2-R4_MC01g02027	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01749	Auto	Auto	1	0	0	1	0	0	0	0	1	2.351185628	-0.05468985	0.05468985	0.904365497	0.999949922	2.797809396	1.617909111	1.89339741	2.742563392	NON	NON	MvSl-1064-A2-R4_MC01g02030	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01750	Auto	Auto	1	0	0	1	0	0	0	1	1	4.529690125	0.222223058	0.222223058	0.438639845	0.967815162	4.823573374	4.419462633	4.069571178	4.692863254	NON	NON	MvSl-1064-A2-R4_MC01g02031	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01757	Auto	Auto	1	0	0	1	0	1	0	4	0	0.456771229	0.060988211	0.060988211	0.894888359	0.999949922	0.602775612	0.354733747	0.283267542	0.559789423	NON	NON	MvSl-1064-A2-R4_MC01g02038	1	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01758	Auto	Auto	1	0	0	0	1	1	4	0	0	2.832277295	0.431029212	0.431029212	0.191371079	0.753515231	3.175268029	2.860556376	2.647633465	2.5530178	NON	NON	MvSl-1064-A2-R4_MC01g02039	1	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01760	Auto	Auto	2	0	0	0	0	0	4	0	0	5.787206776	0.023159021	0.023159021	0.924121778	0.999949922	5.735284233	5.859423192	5.415335651	6.063889946	NON	NON	MvSl-1064-A2-R4_MC01g02041	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01765	Auto	Auto	5	0	1	0	0	0	0	0	0	2.776417726	0.081186235	0.081186235	0.805783403	0.999949922	2.937867345	2.681404005	2.831232093	2.631848648	NON	NON	MvSl-1064-A2-R4_MC01g02046	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01775	Auto	Auto	1	0	0	0	0	3	0	0	0	6.230532075	-0.013474382	0.013474382	0.94451736	0.999949922	6.295662775	6.148155046	6.173423879	6.29844389	NON	NON	MvSl-1064-A2-R4_MC01g02056	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01778	Auto	Auto	0	4	0	0	0	0	0	0	0	0.226678663	-1.040713157	1.040713157	0.052418611	0.385319607	0.128652142	-0.930066676	0.218838248	0.977053557	NON	NON	MvSl-1064-A2-R4_MC01g02059	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01779	Auto	Auto	0	3	1	0	0	0	0	0	1	3.801596871	-0.574393125	0.574393125	0.058236767	0.411119835	3.695569789	3.251673667	3.874245806	4.226714254	NON	NON	MvSl-1064-A2-R4_MC01g02060	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01782	Auto	Auto	0	0	0	4	0	0	0	2	0	6.11393001	-0.057169104	0.057169104	0.767165796	0.999949922	6.096820909	6.073404526	6.212208462	6.068620741	NON	NON	MvSl-1064-A2-R4_MC01g02063	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01788	Auto	Auto	2	0	0	0	0	0	2	0	0	6.193630572	-0.140504687	0.140504687	0.463206312	0.976188214	6.187554064	6.053072203	6.273958218	6.250326877	NON	NON	MvSl-1064-A2-R4_MC01g02069	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01789	Auto	Auto	0	2	0	0	0	0	2	0	0	8.044047629	-0.297060198	0.297060198	0.210961657	0.780740782	7.778968526	7.989384013	8.381642743	7.95711826	NON	NON	MvSl-1064-A2-R4_MC01g02070	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01790	Auto	Auto	0	1	1	0	0	2	0	0	0	5.942983531	0.007672169	0.007672169	0.969325317	0.999949922	5.922297369	5.970919461	6.032931315	5.838697917	NON	NON	MvSl-1064-A2-R4_MC01g02071	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01792	Auto	Auto	1	0	2	0	0	1	0	0	0	2.864081071	0.113140537	0.113140537	0.741818636	0.999949922	3.167700048	2.616376624	2.707556836	2.899490975	NON	NON	MvSl-1064-A2-R4_MC01g02073	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01794	Auto	Auto	2	0	0	2	0	0	0	0	0	1.364126895	0.147115952	0.147115952	0.725194822	0.999949922	1.355249339	1.50268715	1.596513013	0.894198711	NON	NON	MvSl-1064-A2-R4_MC01g02075	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01798	Auto	Auto	0	0	2	0	2	0	0	0	0	6.159436973	-0.394217159	0.394217159	0.056284185	0.40231898	5.899633185	5.997763305	6.519396505	6.142276841	NON	NON	MvSl-1064-A2-R4_MC01g02079	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01828	Auto	Auto	0	0	0	0	0	1	0	3	0	5.567096784	0.530028723	0.530028723	0.0114086	0.129635917	5.891615849	5.716774796	5.311029848	5.243893782	NON	NON	MvSl-1064-A2-R4_MC01g02109	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01830	Auto	Auto	1	0	0	0	0	0	3	0	0	6.938227337	0.269411132	0.269411132	0.184849948	0.743151222	7.239857366	6.86926114	6.676831505	6.908416051	NON	NON	MvSl-1064-A2-R4_MC01g02111	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
