MvSl-1064-A1-R4_MC01-1g01722	Auto	Auto	2	138.5	277	2	138.5	277	0	0	0	38506	38703	1.262542711	1.577594889	1.577594889	0.000191006	0.004012616	1.866098393	1.74502952	0.344942075	0.262306339	Up
MvSl-1064-A1-R4_MC01-1g01740	Auto	Auto	1	0	0	1	0	0	0	0	0	53416	54394	3.564506832	0.895446108	0.895446108	0.00247035	0.037578335	3.998285752	3.873886934	3.122900599	2.971985664	Up
MvSl-1064-A1-R4_MC01-1g01777	Auto	Auto	2	78	156	2	78	156	0	0	0	97489	102257	0.893480165	1.696559261	1.696559261	0.000204772	0.004269755	1.407591257	1.50268715	-0.243174442	-0.029636685	Up
MvSl-1064-A1-R4_MC01-1g01783	Auto	Auto	7	96.4286	675	7	96.4286	675	0	0	0	107424	108928	1.670533368	3.179057277	3.179057277	5.64E-11	3.21E-09	2.620673914	2.308619354	-1.252678073	-0.029636685	Up
MvSl-1064-A1-R4_MC01-1g01827	Auto	Auto	2	79	158	2	79	158	0	0	0	155329	157048	4.688492935	1.988514603	1.988514603	1.14E-11	6.98E-10	5.641417899	5.006395177	3.208344888	3.533753084	Up
MvSl-1064-A1-R4_MC01-1g01829	Auto	Auto	2	49.5	99	2	49.5	99	0	0	0	157897	159517	5.48430587	0.721753446	0.721753446	0.001137043	0.019695642	5.943503484	5.638423125	5.049113643	5.108027748	Up
MvSl-1064-A1-R4_MC01-1g01917	Auto	Auto	5	63.2	316	5	63.2	316	0	0	0	269901	270905	7.597360685	0.686271398	0.686271398	0.000717916	0.013342313	7.973004835	7.822536666	7.205004607	7.222560382	Up
MvSl-1064-A1-R4_MC01-1g01975	Auto	Auto	9	71	639	9	71	639	0	0	0	350124	350737	8.750352246	1.831454124	1.831454124	5.51E-13	3.96E-11	9.41153946	9.373746113	7.565101503	7.55855206	Up
MvSl-1064-A1-R4_MC01-1g01978	Auto	Auto	1	163	163	1	163	163	0	0	0	352636	356043	5.931386702	2.105009706	2.105009706	5.56E-16	5.28E-14	6.919972667	6.259708951	4.335726313	4.69592413	Up
MvSl-1064-A1-R4_MC01-1g01992	Auto	Auto	5	67.8	339	5	67.8	339	0	0	0	366735	370125	7.968613353	0.782766935	0.782766935	0.000393148	0.007744282	8.263984452	8.349268315	7.643511104	7.395381236	Up
MvSl-1064-A1-R4_MC01-1g02004	Auto	Auto	2	71	142	2	71	142	0	0	0	379579	380191	2.199764694	4.168341743	4.168341743	5.70E-19	6.09E-17	3.241650607	2.906612081	-1.252678073	-0.504289504	Up
MvSl-1064-A1-R4_MC01-1g02005	Auto	Auto	3	68.6667	206	3	68.6667	206	0	0	0	379911	381720	5.257499538	-1.562530536	1.562530536	7.14E-12	4.42E-10	4.2838058	4.275954699	5.727565659	5.940278434	Down
MvSl-1064-A1-R4_MC01-1g02007	Auto	Auto	5	76.8	384	5	76.8	384	0	0	0	382362	382675	5.125552216	0.729014747	0.729014747	0.002590107	0.038779025	5.35861402	5.521937747	4.90299064	4.499707782	Up
MvSl-1064-A1-R4_MC01-1g02008	Auto	Auto	4	62.75	251	4	62.75	251	0	0	0	383122	384434	8.284435452	-1.070633349	1.070633349	0.001409225	0.023393131	8.088980224	7.023522137	8.399011342	8.986970675	Down
MvSl-1064-A1-R4_MC01-1g02009	Auto	Auto	1	172	172	1	172	172	0	0	0	384760	385725	8.653767833	-0.88374669	0.88374669	0.001742734	0.028004957	8.418843169	7.80804965	8.85420971	9.184997472	Down
MvSl-1064-A1-R4_MC01-1g02022	Auto	Auto	2	93.5	187	2	93.5	187	0	0	0	406833	408842	3.375173819	1.684384058	1.684384058	4.05E-07	1.39E-05	4.019462882	3.924011133	2.585112866	1.960162301	Up
MvSl-1064-A1-R4_MC01-1g02046	Auto	Auto	1	0	0	1	0	0	0	0	0	429728	431119	3.614389019	1.06833939	1.06833939	0.000527174	0.010196408	4.219378178	3.845794212	2.831232093	3.125165782	Up
MvSl-1064-A1-R4_MC01-1g02082	Auto	Auto	8	79.625	637	8	79.625	637	0	0	0	484788	486625	7.161669708	-1.782062892	1.782062892	3.01E-14	2.38E-12	6.01061104	6.01573593	8.072014024	7.44852375	Down
MvSl-1064-A1-R4_MC01-1g02180	Auto	Auto	6	72.1667	433	7	56.4286	395	-1	15.7381	38	653570	656228	4.206258925	-1.019676864	1.019676864	0.000391311	0.007743791	3.398596286	3.802602029	4.810375916	4.420504806	Down
MvSl-1064-A1-R4_MC01-1g02186	Auto	Auto	2	72	144	2	72	144	0	0	0	669160	669324	5.036096767	0.865460841	0.865460841	0.000341472	0.006836635	5.575742628	5.205598012	4.510749811	4.568121645	Up
MvSl-1064-A1-R4_MC01-1g02207	Auto	Auto	1	135	135	1	135	135	0	0	0	720371	720718	0.755689079	8.932894877	8.932894877	1.10E-08	4.57E-07	2.564148852	-1.215597698	-3.311053328	-3.311053328	Up
MvSl-1064-A1-R4_MC01-1g02258	Auto	Auto	3	66.3333	199	3	66.3333	199	0	0	0	848559	849912	5.204663309	0.709559331	0.709559331	0.00184199	0.02932434	5.532202995	5.496564815	4.945916459	4.652469373	Up
MvSl-1064-A1-R4_MC01-1g02267	Auto	Auto	3	62.3333	187	3	62.3333	187	0	0	0	862521	862738	3.806879058	-0.991272367	0.991272367	0.001068189	0.018674741	3.298197579	3.170947863	4.452402015	3.94221645	Down
MvSl-1064-A1-R4_MC01-1g02327	Auto	Auto	1	95	95	1	95	95	0	0	0	1003116	1003975	5.069752489	1.302089393	1.302089393	8.42E-07	2.73E-05	5.356951224	5.765075106	4.500623122	4.012646479	Up
MvSl-1064-A1-R4_MC01-1g02347	Auto	Auto	1	0	0	1	0	0	0	0	0	1042881	1043799	3.191037745	-3.643653614	3.643653614	6.54E-21	7.77E-19	0.55716287	0.506001378	4.36206763	3.743544657	Down
MvSl-1064-A1-R4_MC01-1g02352	Auto	Auto	11	67.6364	744	11	67.6364	744	0	0	0	1050803	1050955	2.774253713	1.313881112	1.313881112	0.001196837	0.020504532	3.695569789	2.670767618	1.808377949	2.132723103	Up
MvSl-1064-A1-R4_MC01-1g02353	Auto	Auto	2	74	148	2	74	148	0	0	0	1051049	1051717	2.58975147	1.002100063	1.002100063	0.003361098	0.048619332	3.09774007	2.879155457	1.913891853	2.096120404	Up
MvSl-1064-A1-R4_MC01-1g02359	Auto	Auto	6	65	390	6	65	390	0	0	0	1072505	1073440	5.292900413	-1.095470345	1.095470345	5.27E-05	0.001266383	4.226680541	4.972152642	5.817334016	5.657448678	Down
MvSl-1064-A1-R4_MC01-1g02382	Auto	Auto	1	206	206	1	206	206	0	0	0	1117355	1118182	2.805406753	1.015600349	1.015600349	0.002070079	0.032531448	3.298197579	3.124934353	2.240307638	2.185942725	Up
MvSl-1064-A1-R4_MC01-1g02398	Auto	Auto	2	114	228	2	114	228	0	0	0	1148765	1149067	2.976696741	1.47762747	1.47762747	5.30E-06	0.000148119	3.461845944	3.576256754	2.04973754	2.077464816	Up
MvSl-1064-A1-R4_MC01-1g02419	Auto	Auto	1	74	74	1	74	74	0	0	0	1199211	1200619	0.855704401	1.58694583	1.58694583	0.000780451	0.014317751	1.622134869	1.120367994	0.08064689	-0.295355899	Up
MvSl-1064-A1-R4_MC01-1g02422	Auto	Auto	1	43	43	1	43	43	0	0	0	1205423	1215381	2.357142209	1.306802239	1.306802239	0.001077461	0.018761564	3.190285926	2.401610136	1.37790071	1.740598858	Up
MvSl-1064-A1-R4_MC01-1g02440	Auto	Auto	4	50.25	201	4	50.25	201	0	0	0	1271215	1271952	2.230307934	1.361133819	1.361133819	0.000772005	0.014193273	2.807581682	2.660052231	0.849294503	1.810045809	Up
MvSl-1064-A1-R4_MC01-1g02511	Auto	Auto	1	258	258	1	258	258	0	0	0	1440178	1441399	2.29057499	1.269494285	1.269494285	0.001285721	0.021731449	3.081721694	2.37564728	1.348089211	1.692371284	Up
MvSl-1064-A1-R4_MC01-1g02647	Auto	Auto	1	87	87	1	87	87	0	0	0	1766685	1770043	6.440773738	0.684436817	0.684436817	0.002940914	0.043273453	6.982237947	6.453668877	5.852264695	6.238829857	Up
MvSl-1064-A1-R4_MC01-1g02686	Auto	Auto	2	83	166	2	83	166	0	0	0	1852201	1852996	3.75305615	1.067948881	1.067948881	0.000179706	0.003812171	4.113063117	4.251180007	3.122900599	3.125165782	Up
MvSl-1064-A1-R4_MC01-1g02724	Auto	Auto	1	90	90	1	90	90	0	0	0	1942767	1945079	0.911793129	-1.496333291	1.496333291	0.000789035	0.014444245	-0.145252181	0.244290534	1.49134371	1.452852467	Down
MvSl-1064-A1-R4_MC01-1g02725	Auto	Auto	1	64	64	1	64	64	0	0	0	1946927	1950270	4.293292332	1.206746158	1.206746158	8.34E-06	0.000228581	4.891767269	4.634512433	3.452036416	3.676947153	Up
MvSl-1064-A1-R4_MC01-1g02736	Auto	Auto	1	182	182	1	182	182	0	0	0	1975065	1975229	4.435738294	1.788231827	1.788231827	1.80E-10	9.66E-09	5.084948595	5.039843768	2.994081538	3.526894011	Up
MvSl-1064-A1-R4_MC01-1g02744	Auto	Auto	3	61.3333	184	3	61.3333	184	0	0	0	1992894	1995725	4.188561465	0.989211157	0.989211157	0.000522361	0.010126231	4.772098398	4.393821927	3.430860999	3.772828948	Up
MvSl-1064-A1-R4_MC01-1g02787	Auto	Auto	3	95.6667	287	3	95.6667	287	0	0	0	2125745	2127140	2.61570149	2.286433325	2.286433325	3.74E-10	1.89E-08	3.455644311	3.178476098	1.047803276	1.129723972	Up
MvSl-1064-A1-R4_MC01-1g02828	Auto	Auto	1	64	64	1	64	64	0	0	0	2213276	2215089	0.262128092	-3.857269963	3.857269963	2.67E-10	1.41E-08	-2.043678548	-2.046230976	1.010226695	1.300315986	Down
MvSl-1064-A1-R4_MC01-1g02832	Auto	Auto	3	131	393	3	131	393	0	0	0	2224752	2226292	9.013904198	5.803490373	5.803490373	4.04E-65	3.14E-62	10.13576806	9.82303096	4.358333902	4.002793118	Up
MvSl-1064-A1-R4_MC01-1g02833	Auto	Auto	1	110	110	1	110	110	0	0	0	2227350	2228536	7.051994066	9.426932841	9.426932841	1.46E-179	1.24E-175	8.148823871	7.939857526	-0.92694101	-1.216424298	Up
MvSl-1064-A1-R4_MC01-1g02837	Auto	Auto	1	90	90	1	90	90	0	0	0	2239253	2239736	3.730794518	-1.876848734	1.876848734	1.75E-09	7.93E-08	2.326557468	2.702444378	4.204624864	4.547935962	Down
MvSl-1064-A1-R4_MC01-1g02838	Auto	Auto	4	51.75	207	4	51.75	207	0	0	0	2240124	2240829	6.602323489	-0.8850548	0.8850548	0.000322432	0.006501119	5.650948475	6.432574622	7.004609411	6.951313348	Down
MvSl-1064-A1-R4_MC01-1g02839	Auto	Auto	4	74.75	299	4	74.75	299	0	0	0	2241972	2244590	4.726355299	-1.671422591	1.671422591	2.22E-09	9.82E-08	3.901226228	3.394269121	5.11254942	5.526029806	Down
MvSl-1064-A1-R4_MC01-1g02843	Auto	Auto	4	82.5	330	4	82.5	330	0	0	0	2250647	2251923	3.389900229	1.678077454	1.678077454	8.43E-07	2.73E-05	4.273265692	3.626659103	2.349660208	2.302980956	Up
MvSl-1064-A1-R4_MC01-1g02848	Auto	Auto	2	71.5	143	2	71.5	143	0	0	0	2268999	2270752	5.816341118	-0.704662556	0.704662556	0.000953111	0.016904871	5.331776523	5.508560623	6.252997086	5.987257952	Down
MvSl-1064-A1-R4_MC01-1g02849	Auto	Auto	3	87	261	3	87	261	0	0	0	2271169	2273596	5.393877774	-0.916923323	0.916923323	0.000105321	0.002381983	4.835563292	4.896571138	5.991348637	5.534603684	Down
MvSl-1064-A1-R4_MC01-1g02852	Auto	Auto	8	69.75	558	8	69.75	558	0	0	0	2277804	2277986	4.592848345	-1.693855885	1.693855885	2.80E-11	1.64E-09	3.449415905	3.587610434	5.239760957	5.170975265	Down
MvSl-1064-A1-R4_MC01-1g02853	Auto	Auto	6	69.6667	418	6	69.6667	418	0	0	0	2278915	2279088	5.747408158	0.836664946	0.836664946	5.17E-05	0.001247389	6.061524025	6.146236745	5.330217568	5.205749366	Up
MvSl-1064-A1-R4_MC01-1g02857	Auto	Auto	1	184	184	1	184	184	0	0	0	2286759	2287328	0.844164726	-5.478516142	5.478516142	5.14E-17	5.24E-15	-2.75614321	-2.358483091	1.830107123	1.810045809	Down
MvSl-1064-A1-R4_MC01-1g02861	Auto	Auto	4	123	492	4	123	492	0	0	0	2306805	2311302	5.213690471	-1.842429842	1.842429842	1.66E-15	1.46E-13	4.06498644	3.981087503	5.756222898	5.956959635	Down
MvSl-1064-A1-R4_MC01-1g02870	Auto	Auto	7	109.143	764	7	109.143	764	0	0	0	2328123	2333632	2.896040511	2.909305747	2.909305747	1.23E-14	1.01E-12	3.882855412	3.47596301	0.715598022	0.977053557	Up
MvSl-1064-A1-R4_MC01-1g02871	Auto	Auto	2	93.5	187	2	93.5	187	0	0	0	2337505	2339194	2.232606078	2.407514665	2.407514665	4.86E-08	1.87E-06	3.263116288	2.559854427	0.151396553	0.977053557	Up
MvSl-1064-A1-R4_MC01-1g02873	Auto	Auto	1	135	135	1	135	135	0	0	0	2340468	2340984	2.803284586	0.998863033	0.998863033	0.002344537	0.036059607	3.144754949	3.265877848	2.207478765	2.237268772	Up
MvSl-1064-A1-R4_MC01-1g02885	Auto	Auto	5	142.6	713	5	142.6	713	0	0	0	2382803	2384819	1.080464856	4.060510593	4.060510593	1.90E-13	1.40E-11	2.025318506	1.823951484	-1.674086286	-1.641674788	Up
MvSl-1064-A1-R4_MC01-1g02899	Auto	Auto	4	161.75	647	4	161.75	647	0	0	0	2407407	2407795	2.452834537	-1.512868526	1.512868526	2.63E-05	0.000665917	1.749267358	1.296746649	2.984424626	3.060140989	Down
MvSl-1064-A1-R4_MC01-2g02957	Auto	Auto	3	70	210	3	70	210	0	0	0	2530520	2530747	3.101767908	2.559863191	2.559863191	2.59E-13	1.88E-11	3.878225923	3.83630708	1.084425927	1.564239262	Up
MvSl-1064-A1-R4_MC01-2g02960	Auto	Auto	14	101.714	1424	14	101.714	1424	0	0	0	2533966	2535470	8.98160372	2.87796983	2.87796983	4.34E-24	5.63E-22	9.949103137	9.627457448	6.905751604	6.934566353	Up
MvSl-1064-A1-R4_MC01-2g02966	Auto	Auto	1	164	164	1	164	164	0	0	0	2548787	2549811	1.036846779	2.759774207	2.759774207	3.28E-08	1.29E-06	2.008470668	1.50268715	-0.661372867	-0.888402933	Up
MvSl-1064-A1-R4_MC01-2g02969	Auto	Auto	1	196	196	1	196	196	0	0	0	2551682	2553176	1.811111339	3.836313458	3.836313458	1.20E-15	1.08E-13	2.836507544	2.476807781	-0.788054896	-1.04311097	Up
MvSl-1064-A1-R4_MC01-2g02970	Auto	Auto	1	222	222	1	222	222	0	0	0	2553249	2553440	5.447410202	1.648002224	1.648002224	9.61E-14	7.40E-12	5.978529197	6.108310825	4.462871657	4.336699768	Up
MvSl-1064-A1-R4_MC01-2g02971	Auto	Auto	3	156	468	3	156	468	0	0	0	2553752	2554384	2.638559373	-1.624207692	1.624207692	1.22E-05	0.000328081	1.956713479	1.240316199	3.166255211	3.304311598	Down
MvSl-1064-A1-R4_MC01-2g02987	Auto	Auto	4	91.75	367	4	72.25	289	0	19.5	78	2588368	2590196	6.565279869	1.270185749	1.270185749	7.13E-09	3.02E-07	7.298207247	6.783619254	5.856241271	5.730912628	Up
MvSl-1064-A1-R4_MC01-2g03006	Auto	Auto	1	0	0	1	0	0	0	0	0	2639620	2640860	3.482810008	7.968465271	7.968465271	3.83E-49	1.72E-46	4.602838231	4.296856705	-2.699854245	-2.24728276	Up
MvSl-1064-A1-R4_MC01-2g03070	Auto	Auto	3	76	228	3	76	228	0	0	0	2811814	2812791	4.877546555	1.345462198	1.345462198	2.19E-08	8.80E-07	5.44097168	5.347593129	4.149520409	3.952490848	Up
MvSl-1064-A1-R4_MC01-2g03096	Auto	Auto	1	223	223	1	223	223	0	0	0	2862188	2867899	4.182573109	4.964591213	4.964591213	1.12E-46	4.57E-44	5.155516628	5.094587083	0.08064689	0.448044861	Up
MvSl-1064-A1-R4_MC01-2g03166	Auto	Auto	1	83	83	1	83	83	0	0	0	1	793	6.29110169	3.777867735	3.777867735	5.88E-30	1.01E-27	6.6262219	7.589702986	3.702290233	3.069611614	Up
MvSl-1064-A1-R4_MC02g03274	Auto	Auto	4	126.25	505	4	126.25	505	0	0	0	268343	269781	2.961982537	1.646340887	1.646340887	1.16E-06	3.67E-05	3.706057135	3.368172614	2.031096758	1.810045809	Up
MvSl-1064-A1-R4_MC02g03288	Auto	Auto	6	137.333	824	6	137.333	824	0	0	0	293276	295296	6.215671858	0.990964441	0.990964441	2.45E-07	8.75E-06	6.657628645	6.594683758	5.673000739	5.599786642	Up
MvSl-1064-A1-R4_MC02g03297	Auto	Auto	16	106.75	1708	16	106.75	1708	0	0	0	314523	318088	7.583946633	1.458376395	1.458376395	1.84E-09	8.30E-08	8.367328313	7.859301726	6.480422885	6.851907312	Up
MvSl-1064-A1-R4_MC02g03352	Auto	Auto	4	89.5	358	4	89.5	358	0	0	0	449144	458208	7.143913879	1.094837538	1.094837538	1.22E-08	5.00E-07	7.560871065	7.616969716	6.559785474	6.427424735	Up
MvSl-1064-A1-R4_MC02g03359	Auto	Auto	8	118.375	947	8	118.375	947	0	0	0	500634	501370	7.215314702	1.252069275	1.252069275	1.35E-08	5.51E-07	7.853975667	7.547448248	6.252997086	6.63702315	Up
MvSl-1064-A1-R4_MC02g03360	Auto	Auto	5	83.4	417	5	83.4	417	0	0	0	501565	509249	3.032534274	-1.932556102	1.932556102	2.68E-08	1.07E-06	2.058435178	1.47849584	3.782493815	3.613614841	Down
MvSl-1064-A1-R4_MC02g03362	Auto	Auto	2	47	94	2	47	94	0	0	0	509780	510497	5.133122763	2.042368447	2.042368447	1.52E-09	7.01E-08	6.202445266	5.284459477	3.365403496	4.103042393	Up
MvSl-1064-A1-R4_MC02g03366	Auto	Auto	1	0	0	1	0	0	0	0	0	510570	514733	0.531627403	2.548127895	2.548127895	1.26E-05	0.000335816	1.708122203	0.506001378	-1.080635737	-1.04311097	Up
MvSl-1064-A1-R4_MC02g03373	Auto	Auto	2	167.5	335	2	167.5	335	0	0	0	524827	527169	2.527234753	1.105863354	1.105863354	0.00141538	0.023405559	2.955555039	2.968715681	1.718032715	2.020005433	Up
MvSl-1064-A1-R4_MC02g03374	Auto	Auto	8	157.75	1262	8	157.75	1262	0	0	0	527610	533747	7.451486722	0.689665321	0.689665321	0.001100728	0.01912626	7.899805773	7.594283379	6.975656774	7.150759796	Up
MvSl-1064-A1-R4_MC02g03384	Auto	Auto	2	63.5	127	2	63.5	127	0	0	0	549572	549877	7.47162282	2.468218596	2.468218596	2.51E-28	4.13E-26	8.386200395	8.057055749	5.849607542	5.674617612	Up
