MvSl-1064-A1-R4_MC09-2g09145	0	0	0	0	0	Auto	Auto	538134	540887	2.290268932	1.012887304	1.012887304	0.006263754	0.080767469	2.552573137	2.822623047	1.934099233	1.423608167	NON	NON
MvSl-1064-A1-R4_MC01-1g02346	0	0	0	0	0	Auto	Auto	1039594	1042644	6.270739705	0.512081302	0.512081302	0.006359886	0.081883536	6.515059814	6.491936086	6.049234501	5.932513879	NON	NON
MvSl-1064-A1-R4_MC01-1g02444	0	0	0	0	0	Auto	Auto	1281594	1282478	6.486765895	-0.558464436	0.558464436	0.006409258	0.082370847	6.022197898	6.324759424	6.865546176	6.600738873	NON	NON
MvSl-1064-A1-R4_MC07g07786	0	0	0	0	0	Auto	Auto	567270	567967	7.083881569	0.682329542	0.682329542	0.006438524	0.082523155	7.598298252	7.133638269	6.325544301	7.001655983	NON	NON
MvSl-1064-A1-R4_MC12g10771	0	0	0	0	0	Auto	Auto	53941	55877	7.22561138	-0.531746218	0.531746218	0.006456394	0.082628314	6.995657804	6.873325664	7.472286194	7.462070984	NON	NON
MvSl-1064-A1-R4_MC03g04773	0	0	0	0	0	Auto	Auto	1251827	1252261	3.796361967	0.838048118	0.838048118	0.006504089	0.083114287	4.394932573	3.855219365	3.183238716	3.441936028	NON	NON
MvSl-1064-A1-R4_MC03g04701	0	0	0	0	0	Auto	Auto	1075227	1078903	2.707019103	0.981024476	0.981024476	0.006585317	0.083652115	3.365900263	2.783665327	1.973684198	2.286831375	NON	NON
MvSl-1064-A1-R4_MC04-1g05815	0	0	0	0	0	Auto	Auto	1266429	1267121	5.20921439	0.709975861	0.709975861	0.006837425	0.086341424	5.671161567	5.349261682	4.462871657	5.091852163	NON	NON
MvSl-1064-A1-R4_MC10-2g10028	0	0	0	0	0	Auto	Auto	557335	558751	4.178691797	0.734093386	0.734093386	0.006922292	0.087155637	4.461437934	4.529519803	3.598496464	3.916205701	NON	NON
MvSl-1064-A1-R4_MC05-2g06454	0	0	0	0	0	Auto	Auto	288553	290627	7.672216527	0.550124514	0.550124514	0.007099347	0.088861378	7.897233935	7.944280313	7.319366163	7.421041567	NON	NON
MvSl-1064-A1-R4_MC01-1g01985	0	0	0	0	0	Auto	Auto	358109	359841	6.300570594	-0.563748337	0.563748337	0.007372514	0.091743259	5.759400964	6.192516102	6.642703849	6.461996466	NON	NON
MvSl-1064-A1-R4_MC14g11845	0	0	0	0	0	Auto	Auto	240638	242663	4.343831701	-0.733860974	0.733860974	0.00748073	0.09295459	3.731946741	4.112654554	4.807640407	4.506697018	NON	NON
MvSl-1064-A1-R4_MC10-2g10025	0	0	0	0	0	Auto	Auto	555428	557247	6.254751497	0.502466711	0.502466711	0.007515718	0.09325381	6.530631562	6.434933717	5.955962636	6.007109006	NON	NON
MvSl-1064-A1-R4_MC05-1g06150	0	0	0	0	0	Auto	Auto	39128	41193	6.4241691	-0.500063968	0.500063968	0.007579427	0.093806602	6.175340754	6.130797811	6.628823486	6.676296813	NON	NON
MvSl-1064-A1-R4_MC06g06913	0	0	0	0	0	Auto	Auto	143986	145164	2.066010473	1.422341456	1.422341456	0.007720471	0.095379054	3.167700048	1.595589162	0.619046564	1.616865351	NON	NON
MvSl-1064-A1-R4_MC13g11356	0	0	0	0	0	Auto	Auto	151146	151351	0.229153082	-1.42490027	1.42490027	0.007862164	0.096849625	-1.379573498	-0.005737075	0.761554	0.760247891	NON	NON
MvSl-1064-A1-R4_MC03g04353	0	0	0	0	0	Auto	Auto	219446	224407	6.783275716	-0.665244456	0.665244456	0.007891043	0.097065508	6.112673424	6.662017312	7.368917445	6.713019607	NON	NON
MvSl-1064-A1-R4_MC04-1g05989	0	0	0	0	0	Auto	Auto	1656390	1658017	5.509002567	-0.561759987	0.561759987	0.008019185	0.098500014	5.283575015	5.116307741	5.743397536	5.782215983	NON	NON
MvSl-1064-A1-R4_MC03g05103	0	0	0	0	0	Auto	Auto	2066680	2067053	5.088287341	-0.71505769	0.71505769	0.008123689	0.09943461	4.884860353	4.463265721	5.083443587	5.663715593	NON	NON
MvSl-1064-A1-R4_MC03g04411	0	0	0	0	0	Auto	Auto	365765	368469	6.24924182	-0.558636293	0.558636293	0.008155342	0.099600027	5.812536633	6.064290424	6.677580803	6.301461378	NON	NON
MvSl-1064-A1-R4_MC10-1g09640	0	0	0	0	0	Auto	Auto	77730	79718	7.918010086	-0.610575949	0.610575949	0.008321787	0.101487817	7.493604365	7.663312887	8.392180274	7.957755938	NON	NON
MvSl-1064-A1-R4_MC03g04695	0	0	0	0	0	Auto	Auto	1056026	1056679	2.163621844	0.945783713	0.945783713	0.008416505	0.102496725	2.456463497	2.627420108	1.544886476	1.692371284	NON	NON
MvSl-1064-A1-R4_MC11g10569	0	0	0	0	0	Auto	Auto	1003727	1009382	0.575860387	-1.20821926	1.20821926	0.009104402	0.110402172	-0.145252181	-0.005737075	1.120141884	0.977053557	NON	NON
MvSl-1064-A1-R4_MC11g10528	0	0	0	0	0	Auto	Auto	896165	897640	6.330534853	-0.486684507	0.486684507	0.009256165	0.112083504	6.047159869	6.087468555	6.566273533	6.540716356	NON	NON
MvSl-1064-A1-R4_MC02g04119	0	0	0	0	0	Auto	Auto	2259649	2260498	5.989562671	0.51453827	0.51453827	0.009307006	0.112539732	6.234493617	6.211904499	5.787102009	5.627303323	NON	NON
MvSl-1064-A1-R4_A1g00403	0.0048	0.0022	0	0	48000	Red	ColorStrata	834376	836308	6.773319632	-0.474930026	0.474930026	0.009345174	0.112841656	6.468080401	6.564117618	7.056801774	6.922857339	NON	NON
MvSl-1064-A1-R4_MC10-2g09998	0	0	0	0	0	Auto	Auto	523912	525651	8.02010053	-0.58105289	0.58105289	0.009360196	0.112863631	7.590182561	7.80349246	8.372879397	8.184157713	NON	NON
MvSl-1064-A1-R4_MC11g10176	0	0	0	0	0	Auto	Auto	49866	50178	3.92715405	0.847642738	0.847642738	0.009427118	0.11335082	3.950572065	4.555770527	3.714024504	3.106884392	NON	NON
MvSl-1064-A1-R4_MC07g07998	0	0	0	0	0	Auto	Auto	1111511	1112498	5.315632205	-0.740102063	0.740102063	0.009504683	0.114122943	4.692588384	5.082600155	5.985309193	5.18193248	NON	NON
MvSl-1064-A1-R4_MC01-1g01823	0	0	0	0	0	Auto	Auto	149352	149537	7.292666451	0.542914692	0.542914692	0.009595475	0.114890361	7.699518803	7.356989013	6.920386134	7.067537452	NON	NON
MvSl-1064-A1-R4_MC09-2g09514	0	0	0	0	0	Auto	Auto	1477179	1478381	6.68753629	-0.574931789	0.574931789	0.009640512	0.115107176	6.253386375	6.482083842	7.203444597	6.633834581	NON	NON
MvSl-1064-A1-R4_MC07g07824	0	0	0	0	0	Auto	Auto	665264	667433	7.037923151	-0.51562281	0.51562281	0.00975316	0.116127807	6.683067382	6.828571613	7.430667893	7.095621882	NON	NON
MvSl-1064-A1-R4_MC02g03317	0	0	0	0	0	Auto	Auto	370492	371268	5.001179193	0.721996936	0.721996936	0.00978127	0.116300529	5.481215454	5.12801897	4.204624864	4.903461399	NON	NON
MvSl-1064-A1-R4_MC12g11081	0	0	0	0	0	Auto	Auto	847424	848728	7.193685577	-0.60758465	0.60758465	0.009910921	0.117349096	6.670404082	7.025088786	7.721515723	7.154658471	NON	NON
MvSl-1064-A1-R4_MC09-2g09328	0	0	0	0	0	Auto	Auto	1018681	1021170	0.083069972	1.506051267	1.506051267	0.010085609	0.118964231	1.092917539	-0.226557056	-0.788054896	-0.74869004	NON	NON
MvSl-1064-A1-R4_MC04-1g05955	0	0	0	0	0	Auto	Auto	1579476	1580634	6.581214076	0.659240055	0.659240055	0.010242971	0.120450011	6.632420734	7.078876497	6.539320159	5.793690659	NON	NON
MvSl-1064-A1-R4_MC14g11907	0	0	0	0	0	Auto	Auto	416951	417628	4.933412854	-0.661118284	0.661118284	0.010240412	0.120450011	4.42063074	4.701360594	4.970582914	5.444663321	NON	NON
MvSl-1064-A1-R4_MC03g04462	0	0	0	0	0	Auto	Auto	495720	497046	3.014907159	-0.842839184	0.842839184	0.010303448	0.120994754	2.493258973	2.594032769	3.140399094	3.580874647	NON	NON
MvSl-1064-A1-R4_MC13g11544	0	0	0	0	0	Auto	Auto	612589	614080	5.093023553	0.581669968	0.581669968	0.010341894	0.121279631	5.375137422	5.33080059	4.821266377	4.72318365	NON	NON
MvSl-1064-A1-R4_MC15g12057	0	0	0	0	0	Auto	Auto	114976	116198	3.64513459	-0.750244833	0.750244833	0.010426911	0.121942084	3.113582545	3.334873816	4.051186538	3.889717373	NON	NON
MvSl-1064-A1-R4_MC11g10301	0	0	0	0	0	Auto	Auto	311208	313451	6.139761	-0.613378531	0.613378531	0.010473266	0.122149998	6.106749125	5.414469147	6.342652734	6.482525974	NON	NON
MvSl-1064-A1-R4_MC13g11299	0	0	0	0	0	Auto	Auto	33153	33806	4.434855951	0.693321483	0.693321483	0.010549898	0.122708945	4.880237304	4.578710151	3.83716951	4.230940892	NON	NON
MvSl-1064-A1-R4_MC09-2g09091	0	0	0	0	0	Auto	Auto	398290	401225	6.672827035	0.549111498	0.549111498	0.01071833	0.124146305	7.096257	6.721202626	6.186117264	6.537307409	NON	NON
MvSl-1064-A1-R4_MC04-1g05673	0	0	0	0	0	Auto	Auto	891325	891748	6.881988319	0.611594076	0.611594076	0.010898698	0.125379569	7.476094476	6.741674548	6.447413705	6.634632384	NON	NON
MvSl-1064-A1-R4_MC05-3g06536	0	0	0	0	0	Auto	Auto	351647	352050	1.697035784	1.045585357	1.045585357	0.010882858	0.125379569	2.242600733	1.952458079	0.715598022	1.393758781	NON	NON
MvSl-1064-A1-R4_MC04-1g05745	0	0	0	0	0	Auto	Auto	1072810	1077922	6.201940024	0.533641809	0.533641809	0.011115018	0.127009861	6.518782647	6.364078314	5.687952697	6.103615709	NON	NON
MvSl-1064-A1-R4_MC14g11951	0	0	0	0	0	Auto	Auto	507684	512847	4.587727478	-0.634271483	0.634271483	0.011127662	0.127009861	4.251951609	4.225972427	4.75181192	4.980790029	NON	NON
MvSl-1064-A1-R4_MC10-2g09989	0	0	0	0	0	Auto	Auto	507694	508405	5.158182455	0.573721899	0.573721899	0.011242627	0.128150956	5.508433161	5.31551835	4.866655046	4.818947051	NON	NON
MvSl-1064-A1-R4_A1g00920	0.0293	0.0044	0.0231	0.0027	1.268392778	Black	OldStrata	3044289	3046699	3.672418951	-0.976671928	0.976671928	0.011418393	0.129635917	3.580588874	2.414418429	3.788055577	4.324885121	NON	NON
MvSl-1064-A1-R4_A1g01189	0.0283	0.01	0.0202	0.0052	1.400983163	Black	OldStrata	896092	900842	7.152241064	0.516954041	0.516954041	0.011500675	0.130396913	7.39941328	7.375120093	6.660247717	7.054480409	NON	NON
MvSl-1064-A1-R4_MC09-2g09407	0	0	0	0	0	Auto	Auto	1214893	1216040	6.435014756	0.581257537	0.581257537	0.011787863	0.133299524	6.339264138	6.981642615	6.197655566	6.02790569	NON	NON
MvSl-1064-A1-R4_MC11g10319	0	0	0	0	0	Auto	Auto	356110	356418	6.710423041	0.492493154	0.492493154	0.011907671	0.134299047	7.025796208	6.838703617	6.278904395	6.590906938	NON	NON
MvSl-1064-A1-R4_MC02g03613	0	0	0	0	0	Auto	Auto	1076564	1077251	7.104073747	-0.565015558	0.565015558	0.011952424	0.13462618	6.681075288	6.899754247	7.61171613	7.052690712	NON	NON
MvSl-1064-A1-R4_MC06g07202	0	0	0	0	0	Auto	Auto	918292	919338	6.939900665	-0.517471055	0.517471055	0.011992402	0.134867618	6.486447895	6.812331908	7.332271372	6.999799498	NON	NON
MvSl-1064-A1-R4_MC02g04188	0	0	0	0	0	Auto	Auto	2428738	2428961	8.061526112	0.733469462	0.733469462	0.01205345	0.13505235	8.635270903	8.074309011	7.211745226	7.983661011	NON	NON
MvSl-1064-A1-R4_MC03g04653	0	0	0	0	0	Auto	Auto	946054	950721	6.435975261	-0.558954498	0.558954498	0.012139014	0.135833026	5.981769676	6.2650223	6.927963015	6.401410009	NON	NON
MvSl-1064-A1-R4_A1g00009	0	0	0	0	0	bPAR	bPAR	17742	19664	7.531054069	-0.705217973	0.705217973	0.012200115	0.136338274	6.895554581	7.34240206	8.211254837	7.341672558	NON	NON
MvSl-1064-A1-R4_MC01-2g03063	0	0	0	0	0	Auto	Auto	2799964	2802814	7.465056566	-0.643923019	0.643923019	0.01242316	0.138468829	6.875369696	7.308067091	8.048456462	7.376905144	NON	NON
MvSl-1064-A1-R4_MC02g04141	0	0	0	0	0	Auto	Auto	2317668	2319522	6.962034105	-0.469565556	0.469565556	0.012499926	0.139077869	6.601156734	6.808698125	7.17241652	7.183294865	NON	NON
MvSl-1064-A1-R4_MC06g07242	0	0	0	0	0	Auto	Auto	1024457	1024864	6.954671065	-0.474864445	0.474864445	0.012525693	0.139077869	6.60746397	6.783619254	7.265562617	7.07343363	NON	NON
MvSl-1064-A1-R4_MC10-1g09716	0	0	0	0	0	Auto	Auto	172646	172837	6.119081334	0.511310439	0.511310439	0.012617518	0.139724299	6.166824408	6.515161897	5.838929718	5.842846241	NON	NON
MvSl-1064-A1-R4_A1g00245	0.0584	0.0265	0.0105	0.0074	5.561851792	Black	OldStrata	1116801	1118832	4.685181704	-0.790101844	0.790101844	0.01264054	0.13979816	3.747260393	4.606881073	5.271871423	4.732156886	NON	NON
MvSl-1064-A1-R4_MC04-1g05871	0	0	0	0	0	Auto	Auto	1384243	1384651	6.829762498	-0.657897079	0.657897079	0.012664216	0.139879043	6.12932802	6.735946121	7.438204122	6.715284039	NON	NON
MvSl-1064-A1-R4_MC03g04656	0	0	0	0	0	Auto	Auto	958886	960639	1.576979416	0.982859454	0.982859454	0.012918802	0.142506885	2.058435178	1.861850355	0.932003429	1.093044126	NON	NON
MvSl-1064-A1-R4_MC08g08496	0	0	0	0	0	Auto	Auto	624382	625738	6.1785055	0.610508	0.610508	0.013036118	0.14343085	6.742222977	6.085467782	5.634928504	6.021820076	NON	NON
MvSl-1064-A1-R4_MC15g12083	0	0	0	0	0	Auto	Auto	176270	178484	7.654437677	-0.821199535	0.821199535	0.013113281	0.143736654	6.780560821	7.503169253	8.449677398	7.36637739	NON	NON
MvSl-1064-A1-R4_MC12g11089	0	0	0	0	0	Auto	Auto	877311	879725	5.643570407	-0.513197938	0.513197938	0.01322692	0.144784809	5.294040345	5.433470204	5.967037668	5.782215983	NON	NON
MvSl-1064-A1-R4_MC01-1g02316	0	0	0	0	0	Auto	Auto	977765	979479	6.706237462	-0.470872508	0.470872508	0.013613753	0.148634146	6.340106031	6.556193229	7.015318585	6.823500533	NON	NON
MvSl-1064-A1-R4_MC01-1g02516	0	0	0	0	0	Auto	Auto	1445124	1446285	5.858876983	0.573273684	0.573273684	0.013675575	0.148743623	6.345985567	5.84293693	5.413537666	5.663715593	NON	NON
MvSl-1064-A1-R4_A1g00869	0.0392	0.0091	0.0106	0.0028	3.69807832	Black	OldStrata	790625	795162	9.338890611	-0.780523068	0.780523068	0.013747733	0.149338463	8.704736125	9.065944327	9.984595285	9.28556907	NON	NON
MvSl-1064-A1-R4_MC08g08319	0	0	0	0	0	Auto	Auto	172599	174460	7.401593086	-0.605540181	0.605540181	0.013915705	0.150971272	6.905826443	7.213216102	7.964065943	7.307560429	NON	NON
MvSl-1064-A1-R4_MC01-1g01903	0	0	0	0	0	Auto	Auto	247210	250524	0.387701895	1.24605743	1.24605743	0.013941704	0.151061634	0.410975968	1.151302869	-0.336915477	-0.295355899	NON	NON
MvSl-1064-A1-R4_MC01-1g01926	0	0	0	0	0	Auto	Auto	284671	287579	4.541009399	0.617004752	0.617004752	0.014152491	0.152957837	4.919068937	4.701360594	4.114533205	4.280717646	NON	NON
MvSl-1064-A1-R4_MC01-1g01905	0	0	0	0	0	Auto	Auto	251621	262064	6.747847309	-0.457399353	0.457399353	0.014197358	0.153249009	6.459583174	6.542402282	7.061976036	6.847096799	NON	NON
MvSl-1064-A1-R4_MC07g07870	0	0	0	0	0	Auto	Auto	784798	786494	7.465763485	0.535755663	0.535755663	0.014430852	0.155377025	7.484114494	7.90284274	7.240427007	7.10255839	NON	NON
MvSl-1064-A1-R4_MC10-2g10088	0	0	0	0	0	Auto	Auto	631908	632525	3.559124701	0.744947337	0.744947337	0.014501015	0.155740169	3.994012766	3.753043559	2.955059885	3.304311598	NON	NON
MvSl-1064-A1-R4_MC07g07613	0	0	0	0	0	Auto	Auto	183287	184416	4.228159297	0.693474628	0.693474628	0.014925009	0.159492376	4.560120808	4.499780941	3.527124191	4.098423315	NON	NON
MvSl-1064-A1-R4_MC13g11490	0	0	0	0	0	Auto	Auto	487813	488208	6.529020625	-0.493731716	0.493731716	0.015006711	0.16016526	6.167773155	6.349979975	6.914677245	6.575201363	NON	NON
MvSl-1064-A1-R4_MC12g11240	0	0	0	0	0	Auto	Auto	1230957	1233388	7.131344824	0.60434592	0.60434592	0.015178072	0.161189239	7.126826518	7.63246924	7.075115448	6.45388298	NON	NON
MvSl-1064-A1-R4_MC03g04738	0	0	0	0	0	Auto	Auto	1166847	1167953	7.396126658	-0.851696688	0.851696688	0.015594162	0.164789231	7.213912449	6.521835429	6.987791062	8.260569915	NON	NON
MvSl-1064-A1-R4_A1g01369	0.0277	0.0083	0.0119	0.0029	2.327711532	Black	OldStrata	1164814	1164982	9.018867889	0.659905903	0.659905903	0.015634871	0.164811973	9.092340452	9.501349351	8.701597015	8.599615153	NON	NON
MvSl-1064-A1-R4_MC15g12106	0	0	0	0	0	Auto	Auto	242124	243883	7.174317255	0.511959588	0.511959588	0.01562686	0.164811973	7.572022367	7.221438852	6.740606747	7.035878933	NON	NON
MvSl-1064-A1-R4_MC09-2g09054	0	0	0	0	0	Auto	Auto	302432	304890	7.452026932	-0.581526528	0.581526528	0.015937445	0.167435989	6.861949896	7.360302567	7.920735662	7.471925392	NON	NON
MvSl-1064-A1-R4_MC10-2g10016	0	0	0	0	0	Auto	Auto	547437	549711	5.910981804	0.482615851	0.482615851	0.015942554	0.167435989	6.058458009	6.20085734	5.622530088	5.67616834	NON	NON
MvSl-1064-A1-R4_MC01-1g02141	0	0	0	0	0	Auto	Auto	565918	568035	6.716657964	-0.449405124	0.449405124	0.015983453	0.167659553	6.412332513	6.535090589	7.011163347	6.831176932	NON	NON
MvSl-1064-A1-R4_MC06g07232	0	0	0	0	0	Auto	Auto	990915	993189	5.39805463	-0.565036979	0.565036979	0.016058762	0.168243087	4.936987177	5.227536718	5.821407911	5.4627462	NON	NON
MvSl-1064-A1-R4_MC03g05177	0	0	0	0	0	Auto	Auto	2241349	2246562	6.611575179	0.453837866	0.453837866	0.016182718	0.169293629	6.825140393	6.815353085	6.292664149	6.437517824	NON	NON
MvSl-1064-A1-R4_MC04-1g05551	0	0	0	0	0	Auto	Auto	597172	598839	2.838464927	-1.122030699	1.122030699	0.016198642	0.169293629	2.706745819	1.377457876	2.742351425	3.695417116	NON	NON
MvSl-1064-A1-R4_MC04-1g05336	0	0	0	0	0	Auto	Auto	80071	82249	9.819548701	-0.797523867	0.797523867	0.016362887	0.170385289	9.294802903	9.434740398	10.48174084	9.755645638	NON	NON
MvSl-1064-A1-R4_MC09-2g09112	0	0	0	0	0	Auto	Auto	444174	445666	5.799752574	0.492408365	0.492408365	0.016350256	0.170385289	6.022197898	6.02620441	5.592649647	5.469916362	NON	NON
MvSl-1064-A1-R4_MC08g08713	0	0	0	0	0	Auto	Auto	1146974	1148401	4.65960765	-0.588615428	0.588615428	0.01638497	0.170407673	4.226680541	4.441530415	4.970582914	4.876735855	NON	NON
MvSl-1064-A1-R4_MC07g07806	0	0	0	0	0	Auto	Auto	618478	618858	5.628290887	0.501558769	0.501558769	0.016696542	0.173016655	5.922297369	5.787401796	5.461313647	5.2418009	NON	NON
MvSl-1064-A1-R4_MC02g03751	0	0	0	0	0	Auto	Auto	1395854	1396572	6.144202503	0.465277092	0.465277092	0.016821744	0.174103019	6.317200671	6.396717312	5.811884199	5.969661351	NON	NON
MvSl-1064-A1-R4_MC11g10400	0	0	0	0	0	Auto	Auto	588914	590872	5.5409486	0.506144543	0.506144543	0.016926509	0.17497548	5.705540406	5.833430928	5.3603968	5.164360766	NON	NON
MvSl-1064-A1-R4_MC11g10570	0	0	0	0	0	Auto	Auto	1010236	1012246	4.772647098	-0.590367328	0.590367328	0.017093103	0.175635739	4.42063074	4.478592869	5.208994139	4.843997649	NON	NON
MvSl-1064-A1-R4_A1g00913	0.0428	0.0095	0.013	0.0027	3.292282367	Black	OldStrata	3038018	3044084	5.065746913	-0.556748515	0.556748515	0.017232741	0.176680176	4.86393896	4.653544251	5.208994139	5.418960362	NON	NON
MvSl-1064-A1-R4_MC10-2g09950	0	0	0	0	0	Auto	Auto	456826	458970	4.633628736	-0.651317093	0.651317093	0.017440326	0.178559701	4.159589211	4.380828634	5.188112255	4.597880292	NON	NON
MvSl-1064-A1-R4_MC05-1g06196	0	0	0	0	0	Auto	Auto	85478	86658	5.390240447	-0.648873345	0.648873345	0.017774765	0.181548939	4.823573374	5.212948045	5.998562755	5.266717306	NON	NON
