MvSl-1064-A1-R4_MC01-1g01992	59.91	69.53	MvSl-1064-A2-R4_MC01g02273	59.91	69.53	366735	370125	7.968613353	0.782766935	0.782766935	0.000393148	0.007744282	8.263984452	8.349268315	7.643511104	7.395381236	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02004	57.67	63.89	MvSl-1064-A2-R4_MC01g02285	57.67	63.89	379579	380191	2.199764694	4.168341743	4.168341743	5.70E-19	6.09E-17	3.241650607	2.906612081	-1.252678073	-0.504289504	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02005	59.47	70	MvSl-1064-A2-R4_MC01g02286	59.47	70	379911	381720	5.257499538	-1.562530536	1.562530536	7.14E-12	4.42E-10	4.2838058	4.275954699	5.727565659	5.940278434	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02007	58.81	66.99	MvSl-1064-A2-R4_MC01g02288	58.81	66.99	382362	382675	5.125552216	0.729014747	0.729014747	0.002590107	0.038779025	5.35861402	5.521937747	4.90299064	4.499707782	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02008	59.72	66.35	MvSl-1064-A2-R4_MC01g02289	59.72	66.35	383122	384434	8.284435452	-1.070633349	1.070633349	0.001409225	0.023393131	8.088980224	7.023522137	8.399011342	8.986970675	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02009	59.51	71.61	MvSl-1064-A2-R4_MC01g02290	59.51	71.61	384760	385725	8.653767833	-0.88374669	0.88374669	0.001742734	0.028004957	8.418843169	7.80804965	8.85420971	9.184997472	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02022	53.41	51.14	MvSl-1064-A2-R4_MC01g02303	53.41	51.14	406833	408842	3.375173819	1.684384058	1.684384058	4.05E-07	1.39E-05	4.019462882	3.924011133	2.585112866	1.960162301	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02046	59.43	66.04	MvSl-1064-A2-R4_MC01g02327	59.43	66.04	429728	431119	3.614389019	1.06833939	1.06833939	0.000527174	0.010196408	4.219378178	3.845794212	2.831232093	3.125165782	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02082	53.71	56.43	MvSl-1064-A2-R4_MC01g02363	53.71	56.43	484788	486625	7.161669708	-1.782062892	1.782062892	3.01E-14	2.38E-12	6.01061104	6.01573593	8.072014024	7.44852375	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02180	54.7	55.49	MvSl-1064-A2-R4_MC01g02462	54.86	55.71	653570	656228	4.206258925	-1.019676864	1.019676864	0.000391311	0.007743791	3.398596286	3.802602029	4.810375916	4.420504806	Auto	Auto	-0.16	-0.22	Down
MvSl-1064-A1-R4_MC01-1g02186	53.02	59.39	MvSl-1064-A2-R4_MC01g02468	53.02	59.39	669160	669324	5.036096767	0.865460841	0.865460841	0.000341472	0.006836635	5.575742628	5.205598012	4.510749811	4.568121645	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02207	60.36	72.97	MvSl-1064-A2-R4_MC01g02489	60.36	72.97	720371	720718	0.755689079	8.932894877	8.932894877	1.10E-08	4.57E-07	2.564148852	-1.215597698	-3.311053328	-3.311053328	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02258	59.76	67.88	MvSl-1064-A2-R4_MC01g02540	59.76	67.88	848559	849912	5.204663309	0.709559331	0.709559331	0.00184199	0.02932434	5.532202995	5.496564815	4.945916459	4.652469373	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02267	51.84	52.94	MvSl-1064-A2-R4_MC01g02549	51.84	52.94	862521	862738	3.806879058	-0.991272367	0.991272367	0.001068189	0.018674741	3.298197579	3.170947863	4.452402015	3.94221645	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02327	53.97	60	MvSl-1064-A2-R4_MC01g02609	53.97	60	1003116	1003975	5.069752489	1.302089393	1.302089393	8.42E-07	2.73E-05	5.356951224	5.765075106	4.500623122	4.012646479	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02347	53.67	52.54	MvSl-1064-A2-R4_MC01g02629	53.67	52.54	1042881	1043799	3.191037745	-3.643653614	3.643653614	6.54E-21	7.77E-19	0.55716287	0.506001378	4.36206763	3.743544657	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02352	52.59	54.56	MvSl-1064-A2-R4_MC01g02634	52.59	54.56	1050803	1050955	2.774253713	1.313881112	1.313881112	0.001196837	0.020504532	3.695569789	2.670767618	1.808377949	2.132723103	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02353	63.37	65.12	MvSl-1064-A2-R4_MC01g02635	63.37	65.12	1051049	1051717	2.58975147	1.002100063	1.002100063	0.003361098	0.048619332	3.09774007	2.879155457	1.913891853	2.096120404	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02359	52.19	53.55	MvSl-1064-A2-R4_MC01g02641	52.19	53.55	1072505	1073440	5.292900413	-1.095470345	1.095470345	5.27E-05	0.001266383	4.226680541	4.972152642	5.817334016	5.657448678	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02382	53.3	57.6	MvSl-1064-A2-R4_MC01g02664	53.3	57.6	1117355	1118182	2.805406753	1.015600349	1.015600349	0.002070079	0.032531448	3.298197579	3.124934353	2.240307638	2.185942725	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02398	56.02	57.07	MvSl-1064-A2-R4_MC01g02680	56.02	57.07	1148765	1149067	2.976696741	1.47762747	1.47762747	5.30E-06	0.000148119	3.461845944	3.576256754	2.04973754	2.077464816	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02419	59.3	64.13	MvSl-1064-A2-R4_MC01g02701	59.3	64.13	1199211	1200619	0.855704401	1.58694583	1.58694583	0.000780451	0.014317751	1.622134869	1.120367994	0.08064689	-0.295355899	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02422	60.78	56.86	MvSl-1064-A2-R4_MC01g02704	60.78	56.86	1205423	1215381	2.357142209	1.306802239	1.306802239	0.001077461	0.018761564	3.190285926	2.401610136	1.37790071	1.740598858	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02440	52.92	56.35	MvSl-1064-A2-R4_MC01g02722	52.92	56.35	1271215	1271952	2.230307934	1.361133819	1.361133819	0.000772005	0.014193273	2.807581682	2.660052231	0.849294503	1.810045809	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02511	56.01	62.34	MvSl-1064-A2-R4_MC01g02793	56.01	62.34	1440178	1441399	2.29057499	1.269494285	1.269494285	0.001285721	0.021731449	3.081721694	2.37564728	1.348089211	1.692371284	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02647	61.97	69.01	MvSl-1064-A2-R4_MC01g02929	61.97	69.01	1766685	1770043	6.440773738	0.684436817	0.684436817	0.002940914	0.043273453	6.982237947	6.453668877	5.852264695	6.238829857	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02686	54.11	53.9	MvSl-1064-A2-R4_MC01g02968	54.11	53.9	1852201	1852996	3.75305615	1.067948881	1.067948881	0.000179706	0.003812171	4.113063117	4.251180007	3.122900599	3.125165782	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02724	56.41	64.84	MvSl-1064-A2-R4_MC01g03006	56.41	64.84	1942767	1945079	0.911793129	-1.496333291	1.496333291	0.000789035	0.014444245	-0.145252181	0.244290534	1.49134371	1.452852467	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02725	57.43	63.85	MvSl-1064-A2-R4_MC01g03007	57.43	63.85	1946927	1950270	4.293292332	1.206746158	1.206746158	8.34E-06	0.000228581	4.891767269	4.634512433	3.452036416	3.676947153	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02736	53.62	55.07	MvSl-1064-A2-R4_MC01g03018	53.62	55.07	1975065	1975229	4.435738294	1.788231827	1.788231827	1.80E-10	9.66E-09	5.084948595	5.039843768	2.994081538	3.526894011	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02744	50.51	54.55	MvSl-1064-A2-R4_MC01g03026	50.51	54.55	1992894	1995725	4.188561465	0.989211157	0.989211157	0.000522361	0.010126231	4.772098398	4.393821927	3.430860999	3.772828948	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02787	51.59	53.68	MvSl-1064-A2-R4_MC01g03069	51.59	53.68	2125745	2127140	2.61570149	2.286433325	2.286433325	3.74E-10	1.89E-08	3.455644311	3.178476098	1.047803276	1.129723972	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02828	52.94	59.48	MvSl-1064-A2-R4_MC01g03110	52.94	59.48	2213276	2215089	0.262128092	-3.857269963	3.857269963	2.67E-10	1.41E-08	-2.043678548	-2.046230976	1.010226695	1.300315986	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02832	55.05	61.97	MvSl-1064-A2-R4_MC01g03114	55.05	61.97	2224752	2226292	9.013904198	5.803490373	5.803490373	4.04E-65	3.14E-62	10.13576806	9.82303096	4.358333902	4.002793118	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02833	56.04	68.13	MvSl-1064-A2-R4_MC01g03115	56.04	68.13	2227350	2228536	7.051994066	9.426932841	9.426932841	1.46E-179	1.24E-175	8.148823871	7.939857526	-0.92694101	-1.216424298	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02837	56.08	51.76	MvSl-1064-A2-R4_MC01g03119	56.08	51.76	2239253	2239736	3.730794518	-1.876848734	1.876848734	1.75E-09	7.93E-08	2.326557468	2.702444378	4.204624864	4.547935962	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02838	51.62	59.28	MvSl-1064-A2-R4_MC01g03120	51.62	59.28	2240124	2240829	6.602323489	-0.8850548	0.8850548	0.000322432	0.006501119	5.650948475	6.432574622	7.004609411	6.951313348	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02839	57.64	67.67	MvSl-1064-A2-R4_MC01g03121	57.64	67.67	2241972	2244590	4.726355299	-1.671422591	1.671422591	2.22E-09	9.82E-08	3.901226228	3.394269121	5.11254942	5.526029806	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02843	52.67	63.33	MvSl-1064-A2-R4_MC01g03125	52.67	63.33	2250647	2251923	3.389900229	1.678077454	1.678077454	8.43E-07	2.73E-05	4.273265692	3.626659103	2.349660208	2.302980956	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02848	54.57	51.33	MvSl-1064-A2-R4_MC01g03130	54.57	51.33	2268999	2270752	5.816341118	-0.704662556	0.704662556	0.000953111	0.016904871	5.331776523	5.508560623	6.252997086	5.987257952	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02849	49.83	52.8	MvSl-1064-A2-R4_MC01g03131	49.83	52.8	2271169	2273596	5.393877774	-0.916923323	0.916923323	0.000105321	0.002381983	4.835563292	4.896571138	5.991348637	5.534603684	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02852	52.86	56.3	MvSl-1064-A2-R4_MC01g03134	52.86	56.3	2277804	2277986	4.592848345	-1.693855885	1.693855885	2.80E-11	1.64E-09	3.449415905	3.587610434	5.239760957	5.170975265	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02853	55.27	57.06	MvSl-1064-A2-R4_MC01g03135	55.27	57.06	2278915	2279088	5.747408158	0.836664946	0.836664946	5.17E-05	0.001247389	6.061524025	6.146236745	5.330217568	5.205749366	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02857	56.83	62.3	MvSl-1064-A2-R4_MC01g03139	56.83	62.3	2286759	2287328	0.844164726	-5.478516142	5.478516142	5.14E-17	5.24E-15	-2.75614321	-2.358483091	1.830107123	1.810045809	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02861	51.25	57.76	MvSl-1064-A2-R4_MC01g03143	51.25	57.76	2306805	2311302	5.213690471	-1.842429842	1.842429842	1.66E-15	1.46E-13	4.06498644	3.981087503	5.756222898	5.956959635	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-1g02870	52.16	60.58	MvSl-1064-A2-R4_MC01g03152	52.16	60.58	2328123	2333632	2.896040511	2.909305747	2.909305747	1.23E-14	1.01E-12	3.882855412	3.47596301	0.715598022	0.977053557	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02871	57.55	69.04	MvSl-1064-A2-R4_MC01g03153	57.55	69.04	2337505	2339194	2.232606078	2.407514665	2.407514665	4.86E-08	1.87E-06	3.263116288	2.559854427	0.151396553	0.977053557	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02873	53.85	61.54	MvSl-1064-A2-R4_MC01g03155	53.85	61.54	2340468	2340984	2.803284586	0.998863033	0.998863033	0.002344537	0.036059607	3.144754949	3.265877848	2.207478765	2.237268772	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02885	59.68	68.4	MvSl-1064-A2-R4_MC01g03167	59.68	68.4	2382803	2384819	1.080464856	4.060510593	4.060510593	1.90E-13	1.40E-11	2.025318506	1.823951484	-1.674086286	-1.641674788	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-1g02899	57.96	69.6	MvSl-1064-A2-R4_MC01g03180	57.96	69.6	2407407	2407795	2.452834537	-1.512868526	1.512868526	2.63E-05	0.000665917	1.749267358	1.296746649	2.984424626	3.060140989	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-2g02957	55.3	64.56	MvSl-1064-A2-R4_MC01g03239	55.3	64.56	2530520	2530747	3.101767908	2.559863191	2.559863191	2.59E-13	1.88E-11	3.878225923	3.83630708	1.084425927	1.564239262	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-2g02960	54.68	64.19	MvSl-1064-A2-R4_MC01g03242	54.68	64.19	2533966	2535470	8.98160372	2.87796983	2.87796983	4.34E-24	5.63E-22	9.949103137	9.627457448	6.905751604	6.934566353	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-2g02966	57.41	64.44	MvSl-1064-A2-R4_MC01g03248	57.41	64.44	2548787	2549811	1.036846779	2.759774207	2.759774207	3.28E-08	1.29E-06	2.008470668	1.50268715	-0.661372867	-0.888402933	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-2g02969	57.09	64.37	MvSl-1064-A2-R4_MC01g03251	57.09	64.37	2551682	2553176	1.811111339	3.836313458	3.836313458	1.20E-15	1.08E-13	2.836507544	2.476807781	-0.788054896	-1.04311097	Auto	Auto	0	0	Up
