MvSl-1064-A1-R4_A1g00516	Black	OldStrata	6	131.5	789	5	136	680	1	-4.5	109	2776699	2777667	8.659814433	-0.952952226	0.952952226	0.000213002	0.00443055	8.032808644	8.176295153	9.232840031	8.861394841	Down
MvSl-1064-A1-R4_A1g00522	Black	OldStrata	6	84.6667	508	6	82.6667	496	0	2	12	1399296	1400598	1.371007143	-4.655908909	4.655908909	1.04E-16	1.03E-14	-2.75614321	-1.215597698	2.451304939	2.185942725	Down
MvSl-1064-A1-R4_A1g00542	Black	OldStrata	4	79.5	318	4	79.5	318	0	0	0	1378554	1381105	5.769783827	1.135990453	1.135990453	4.33E-08	1.67E-06	6.255172849	6.198082282	5.030464746	5.15326876	Up
MvSl-1064-A1-R4_A1g00591	Black	OldStrata	1	0	0	1	0	0	0	0	0	552007	553387	3.876731588	-4.272358924	4.272358924	9.78E-25	1.35E-22	1.027525212	0.060947975	4.380592681	5.139844794	Down
MvSl-1064-A1-R4_A1g00624	Purple	OldStrata	7	107.286	751	7	99	693	0	8.286	58	907140	907771	6.80534784	-0.708893366	0.708893366	0.000113263	0.002541427	6.408324205	6.408769044	7.180897076	7.049702941	Down
MvSl-1064-A1-R4_A1g00644	Black	OldStrata	1	156	156	1	45	45	0	111	111	1751427	1752854	5.076743613	-1.306575235	1.306575235	7.95E-08	3.00E-06	4.42698439	4.128287818	5.70716142	5.457345095	Down
MvSl-1064-A1-R4_A1g00646	Black	OldStrata	2	86	172	2	86	172	0	0	0	2916000	2917527	8.061495384	-1.506373241	1.506373241	1.16E-09	5.46E-08	6.997793444	7.234137364	8.839052054	8.377183037	Down
MvSl-1064-A1-R4_A1g00648	Black	OldStrata	3	109.667	329	3	109.667	329	0	0	0	724341	725782	6.475207556	0.646589946	0.646589946	0.000603139	0.011519531	6.784277302	6.739131388	6.086949815	6.144519081	Up
MvSl-1064-A1-R4_A1g00668	Orange	ColorStrata	7	131	917	6	126.167	757	1	4.833	160	1441050	1443387	6.117997614	-5.711873018	5.711873018	2.15E-96	3.68E-93	1.027525212	1.74502952	7.12815356	7.055076482	Down
MvSl-1064-A1-R4_A1g00718	Black	OldStrata	2	71.5	143	2	71	142	0	0.5	1	646353	651020	5.277681998	1.042239841	1.042239841	4.09E-05	0.001013304	5.444107525	5.924666038	4.826680933	4.482085104	Up
MvSl-1064-A1-R4_A1g00752	Black	OldStrata	2	64	128	5	100.2	501	-3	-36.2	-373	1010063	1012204	3.566412471	-5.754454425	5.754454425	7.24E-43	2.69E-40	-0.58227834	-1.382795818	4.627030059	4.46064975	Down
MvSl-1064-A1-R4_A1g00779	Black	OldStrata	10	96	960	10	95.2	952	0	0.8	8	782234	783980	7.820762219	0.677992555	0.677992555	0.001218585	0.020801494	8.145215707	8.094346283	7.433775815	7.450790475	Up
MvSl-1064-A1-R4_A1g00853	Purple	OldStrata	6	114.833	689	5	159.6	798	1	-44.767	-109	1834558	1837865	6.990703053	-1.487301401	1.487301401	2.69E-15	2.30E-13	6.047159869	6.082461412	7.576395002	7.524953348	Down
MvSl-1064-A1-R4_A1g00854	Purple	OldStrata	8	97.125	777	9	99.2222	893	-1	-2.0972	-116	1796095	1800988	7.27391874	0.751578848	0.751578848	0.000343104	0.006853261	7.590182561	7.611418397	6.648830291	7.026183504	Up
MvSl-1064-A1-R4_A1g00958	Black	OldStrata	4	73.25	293	4	73	292	0	0.25	1	1995562	1995873	6.88895615	-0.561034724	0.561034724	0.003045807	0.044560866	6.492518793	6.66603944	7.218969306	7.061617078	Down
MvSl-1064-A1-R4_A1g00970	Black	OldStrata	3	71.3333	214	3	71.3333	214	0	0	0	2512310	2513349	6.837559554	0.874880085	0.874880085	6.97E-06	0.000192241	7.221699352	7.196165158	6.494949115	6.154566255	Up
MvSl-1064-A1-R4_A1g00972	Black	OldStrata	3	81.3333	244	3	81.3333	244	0	0	0	2516666	2518918	6.202889736	-1.734381671	1.734381671	1.81E-15	1.58E-13	5.082938239	5.102523392	7.033577842	6.579351014	Down
MvSl-1064-A1-R4_A1g00997	Blue	OldStrata	4	92.25	369	4	89.25	357	0	3	12	1970332	1974462	5.93035825	-3.509378289	3.509378289	8.24E-55	4.40E-52	3.405047503	3.215539058	6.86357204	6.754713857	Down
MvSl-1064-A1-R4_A1g01135	Black	OldStrata	3	80.6667	242	1	87	87	2	-6.3333	155	1112670	1116562	5.749579335	0.917019786	0.917019786	1.04E-05	0.000281899	6.122493514	6.147196214	5.311029848	5.121749635	Up
MvSl-1064-A1-R4_A1g01137	Black	OldStrata	6	77.5	465	6	75.8333	455	0	1.6667	10	1213232	1215281	6.186903311	-0.592036629	0.592036629	0.001899747	0.030020219	5.904194595	5.817848823	6.447413705	6.458396105	Down
MvSl-1064-A1-R4_A1g01162	Blue	OldStrata	2	68	136	2	68.5	137	0	-0.5	-1	1294048	1294371	2.364437833	5.639008765	5.639008765	1.34E-25	2.01E-23	3.024213886	3.529926858	-2.271875237	-1.413437522	Up
MvSl-1064-A1-R4_A1g01163	Blue	OldStrata	4	87	348	4	86.75	347	0	0.25	1	1297181	1298512	4.000940946	3.617225151	3.617225151	5.65E-30	9.85E-28	4.932528437	4.816810011	1.222272509	1.393758781	Up
MvSl-1064-A1-R4_A1g01174	Black	OldStrata	5	91	455	5	95.8	479	0	-4.8	-24	2576791	2577822	6.028028533	-1.343688683	1.343688683	9.53E-11	5.26E-09	5.23551822	5.179573941	6.693226827	6.389170415	Down
MvSl-1064-A1-R4_A1g01212	Black	OldStrata	7	79.5714	557	6	76.1667	457	1	3.4047	100	1300472	1304579	3.681776849	-1.916759575	1.916759575	3.57E-07	1.23E-05	2.379931553	2.512986091	3.708169298	4.787726912	Down
MvSl-1064-A1-R4_A1g01261	Orange	ColorStrata	7	146	1022	7	137	959	0	9	63	2598714	2598931	9.095566891	-2.188677548	2.188677548	2.80E-12	1.88E-10	7.93867708	7.214132059	9.845326344	9.77286924	Down
MvSl-1064-A1-R4_A1g01347	Black	OldStrata	5	89.4	447	5	89.4	447	0	0	0	2994712	2997178	6.966932186	1.102009758	1.102009758	5.33E-09	2.29E-07	7.476094476	7.349922341	6.247961129	6.375872141	Up
MvSl-1064-A1-R4_A1g01384	Black	OldStrata	1	77	77	1	129	129	0	-52	-52	1838292	1841771	7.461687284	-0.947792045	0.947792045	4.74E-06	0.000134121	6.799048222	7.016713595	7.929883853	7.784912615	Down
MvSl-1064-A1-R4_A1g01404	Black	OldStrata	1	71	71	1	0	0	0	71	71	1207176	1208666	2.637666471	-5.516663924	5.516663924	2.10E-31	4.08E-29	-1.56888085	-1.382795818	3.553488082	3.676947153	Down
MvSl-1064-A1-R4_A1g01432	Blue	OldStrata	4	84.25	337	4	84	336	0	0.25	1	1966448	1967834	4.827251695	1.19652809	1.19652809	1.15E-05	0.000311293	5.202567338	5.393598278	3.74866531	4.398127407	Up
MvSl-1064-A1-R4_MC01-1g01952	Auto	Auto	2	185	370	2	185	370	0	0	0	318422	318709	7.189220724	-0.607244261	0.607244261	0.001796447	0.028813924	6.777456423	6.927383873	7.494568332	7.427040625	Down
MvSl-1064-A1-R4_MC01-1g02161	Auto	Auto	2	75.5	151	2	75.5	151	0	0	0	604276	606975	3.116312176	-1.612389211	1.612389211	4.01E-05	0.000997114	1.482707068	2.559854427	3.895012163	3.499126886	Down
MvSl-1064-A1-R4_MC01-1g02299	Auto	Auto	2	65	130	2	65	130	0	0	0	934290	936000	4.239779755	-0.871000447	0.871000447	0.00172334	0.027745456	3.674363583	3.812312661	4.373211181	4.81613661	Down
MvSl-1064-A1-R4_MC01-1g02351	Auto	Auto	31	86.0968	2669	31	86.0968	2669	0	0	0	1049308	1050374	4.85559816	-0.691663591	0.691663591	0.003470111	0.049878603	4.378635616	4.558658007	5.194408617	5.126294747	Down
MvSl-1064-A1-R4_MC01-1g02509	Auto	Auto	1	83	83	1	83	83	0	0	0	1434301	1436358	6.434348811	0.92421791	0.92421791	0.002345203	0.036059607	6.394612048	7.15239583	6.283833672	5.373803915	Up
MvSl-1064-A1-R4_MC01-1g02545	Auto	Auto	10	83	830	10	83	830	0	0	0	1536813	1536986	5.372113094	0.713898684	0.713898684	0.001496273	0.024599306	5.748027488	5.616420718	4.826680933	5.103424629	Up
MvSl-1064-A1-R4_MC01-1g02603	Auto	Auto	3	105.333	316	3	105.333	316	0	0	0	1669135	1669419	4.793482327	-0.994476219	0.994476219	0.001648449	0.026690519	3.625478263	4.634512433	5.337821767	5.063693531	Down
MvSl-1064-A1-R4_MC01-1g02763	Auto	Auto	6	114.833	689	6	114.833	689	0	0	0	2041497	2045395	8.791415703	0.787958756	0.787958756	0.001893383	0.029975055	9.016031194	9.239498888	8.334673399	8.353875796	Up
MvSl-1064-A1-R4_MC01-1g02764	Auto	Auto	12	124.333	1492	12	124.333	1492	0	0	0	2045748	2047942	8.064248284	0.947348825	0.947348825	3.80E-05	0.000952398	8.586616325	8.32382307	7.410977563	7.610571486	Up
MvSl-1064-A1-R4_MC01-2g03005	Auto	Auto	6	72.3333	434	6	68.8333	413	0	3.5	21	2638903	2639454	7.128783173	1.229831096	1.229831096	1.99E-06	6.09E-05	7.915141254	7.237294604	6.104887103	6.622618761	Up
MvSl-1064-A1-R4_MC01-2g03077	Auto	Auto	3	98.3333	295	3	98.3333	295	0	0	0	2821947	2826170	6.607617769	0.562050944	0.562050944	0.002688617	0.039973895	6.826342573	6.894621391	6.304354666	6.294410729	Up
MvSl-1064-A1-R4_MC01-2g03112	Auto	Auto	6	79.3333	476	6	79.3333	476	0	0	0	2892242	2893054	5.899566254	-0.753072657	0.753072657	0.002149137	0.033588616	5.433102115	5.517492473	6.531052049	5.842846241	Down
MvSl-1064-A1-R4_MC01-2g03113	Auto	Auto	4	78.75	315	4	78.75	315	0	0	0	2893115	2893489	3.905020513	-1.190902817	1.190902817	0.000162498	0.003481686	3.516492693	2.793503825	4.466344721	4.29289804	Down
MvSl-1064-A1-R4_MC01-2g03117	Auto	Auto	7	95.7143	670	7	95.7143	670	0	0	0	2894136	2896739	7.541452385	0.833389279	0.833389279	0.000738686	0.013639358	8.094977789	7.670671649	6.758423341	7.318524595	Up
MvSl-1064-A1-R4_MC01-2g03144	Auto	Auto	3	85.6667	257	3	85.6667	257	0	0	0	2976089	2980943	4.959360341	0.708243776	0.708243776	0.002805345	0.041470322	5.35361987	5.177696991	4.462871657	4.655617067	Up
MvSl-1064-A1-R4_MC02g03205	Auto	Auto	3	118.667	356	3	118.667	356	0	0	0	92362	93729	6.228889958	0.993299368	0.993299368	5.28E-06	0.000147986	6.854309207	6.389437651	5.733342827	5.558342957	Up
MvSl-1064-A1-R4_MC02g03224	Auto	Auto	2	99.5	199	2	99.5	199	0	0	0	146032	148493	5.581384381	-0.827229126	0.827229126	0.00151778	0.024857282	4.884860353	5.306957742	6.226616025	5.573400197	Down
MvSl-1064-A1-R4_MC02g03229	Auto	Auto	11	88.9091	978	11	88.9091	978	0	0	0	158789	159670	4.751199091	0.806135047	0.806135047	0.001019423	0.01789538	5.233707227	4.94371942	4.312758806	4.272539874	Up
MvSl-1064-A1-R4_MC02g03617	Auto	Auto	2	149	298	2	149	298	0	0	0	1086136	1086456	5.296359824	0.854666215	0.854666215	0.000260415	0.005300681	5.472027568	5.825061482	4.768788472	4.843997649	Up
MvSl-1064-A1-R4_MC02g03664	Auto	Auto	6	121.833	731	6	121.833	731	0	0	0	1194204	1196896	4.647290283	-0.84941929	0.84941929	0.00251016	0.037914057	4.04859814	4.272441398	5.299393515	4.649314797	Down
MvSl-1064-A1-R4_MC02g03915	Auto	Auto	1	104	104	1	104	104	0	0	0	1749117	1751879	3.488030744	0.900234537	0.900234537	0.003270196	0.047545753	3.985428639	3.727610951	2.841966829	3.08836837	Up
MvSl-1064-A1-R4_MC02g03922	Auto	Auto	5	85.2	426	5	85.2	426	0	0	0	1768204	1771270	4.405326855	1.258934942	1.258934942	7.78E-05	0.001806611	5.037986494	4.740031501	3.131676377	4.022433	Up
MvSl-1064-A1-R4_MC02g04171	Auto	Auto	4	75	300	4	75	300	0	0	0	2391779	2393227	5.727709886	-0.712761873	0.712761873	0.001931428	0.030464537	5.132375371	5.502575187	6.203910505	5.856588467	Down
MvSl-1064-A1-R4_MC02g04206	Auto	Auto	2	108.5	217	2	108.5	217	0	0	0	2471733	2472188	1.433676124	1.296123341	1.296123341	0.001462276	0.024133196	2.008470668	1.804622046	0.668129848	0.663497503	Up
MvSl-1064-A1-R4_MC02g04224	Auto	Auto	4	134.75	539	4	134.75	539	0	0	0	2513704	2518547	5.356975029	1.166539328	1.166539328	0.000373407	0.007423846	6.143865267	5.409679522	4.096716189	5.063693531	Up
MvSl-1064-A1-R4_MC03g04642	Auto	Auto	4	148.75	595	4	148.75	595	0	0	0	921260	925020	6.442336358	-1.07257881	1.07257881	4.09E-07	1.40E-05	5.650948475	5.953473513	6.688773822	7.051496346	Down
MvSl-1064-A1-R4_MC03g04747	Auto	Auto	12	93.1667	1118	12	93.1667	1118	0	0	0	1190549	1191676	5.497499333	-0.837537799	0.837537799	0.000136352	0.002973659	4.873274833	5.154981038	5.881174868	5.831757427	Down
MvSl-1064-A1-R4_MC03g04929	Auto	Auto	3	90.6667	272	3	90.6667	272	0	0	0	1648424	1649875	3.559898973	-1.536562786	1.536562786	2.95E-07	1.04E-05	2.664351658	2.559854427	4.187892716	4.079797675	Down
MvSl-1064-A1-R4_MC03g05077	Auto	Auto	1	0	0	1	0	0	0	0	0	1994288	2003020	6.64685013	0.720775829	0.720775829	0.001850767	0.029354744	7.205621425	6.668714643	6.035271651	6.42281352	Up
MvSl-1064-A1-R4_MC03g05112	Auto	Auto	4	69.75	279	4	69.75	279	0	0	0	2088953	2089315	5.699129775	0.767192914	0.767192914	0.000150816	0.003255874	6.004251491	6.057161656	5.269885322	5.260528431	Up
MvSl-1064-A1-R4_MC03g05154	Auto	Auto	9	162.333	1461	9	162.333	1461	0	0	0	2187002	2188631	6.1323058	-1.253849334	1.253849334	1.44E-09	6.69E-08	5.476628825	5.266911179	6.759131448	6.482525974	Down
MvSl-1064-A1-R4_MC03g05159	Auto	Auto	1	0	0	1	0	0	0	0	0	2193893	2194681	6.132922671	-1.075091541	1.075091541	4.00E-08	1.56E-06	5.425189389	5.569952562	6.587160452	6.558482363	Down
MvSl-1064-A1-R4_MC03g05235	Auto	Auto	7	99.2857	695	7	99.2857	695	0	0	0	2384276	2386106	6.150510706	-1.764312444	1.764312444	8.62E-08	3.20E-06	4.5220475	5.385489933	7.175602574	6.229354576	Down
MvSl-1064-A1-R4_MC04-1g05308	Auto	Auto	1	79	79	1	79	79	0	0	0	46216	47141	4.35435216	0.991324397	0.991324397	0.000165722	0.003541903	4.689949139	4.831209763	3.895012163	3.645628494	Up
MvSl-1064-A1-R4_MC04-1g05441	Auto	Auto	8	70.75	566	8	70.75	566	0	0	0	357258	362613	7.462737057	-0.66247332	0.66247332	0.001219037	0.020801494	7.206545006	6.972469385	7.752427468	7.76026812	Down
MvSl-1064-A1-R4_MC04-1g05592	Auto	Auto	3	112	336	3	112	336	0	0	0	682780	686191	4.792802081	1.000413436	1.000413436	4.26E-05	0.001050753	5.072844224	5.325724476	4.281555382	4.130450541	Up
MvSl-1064-A1-R4_MC04-1g05729	Auto	Auto	3	168	504	3	168	504	0	0	0	1035061	1037563	5.769394008	-0.7976718	0.7976718	0.000143502	0.003113702	5.425189389	5.201908905	6.064209963	6.162332636	Down
MvSl-1064-A1-R4_MC04-1g05744	Auto	Auto	8	145.125	1161	8	145.125	1161	0	0	0	1069684	1072396	5.761746384	-1.064099059	1.064099059	4.61E-07	1.55E-05	5.249924908	5.012726144	6.248969728	6.145638895	Down
MvSl-1064-A1-R4_MC04-1g05801	Auto	Auto	5	88	440	5	88	440	0	0	0	1233222	1233788	4.081874662	1.30398895	1.30398895	0.000118485	0.002637832	4.507132148	4.658936116	3.708169298	2.694402553	Up
MvSl-1064-A1-R4_MC04-1g05865	Auto	Auto	8	88.625	709	8	88.625	709	0	0	0	1369950	1372160	7.516792192	-0.799610004	0.799610004	0.000193094	0.004045989	6.857840708	7.242242063	7.837023804	7.886534929	Down
MvSl-1064-A1-R4_MC04-1g05942	Auto	Auto	6	127.833	767	6	127.833	767	0	0	0	1554327	1556717	6.08649375	0.757018715	0.757018715	0.000186214	0.00394045	6.347661043	6.479038797	5.522649238	5.783655318	Up
MvSl-1064-A1-R4_MC04-1g05945	Auto	Auto	4	86	344	4	86	344	0	0	0	1558563	1559650	6.6175212	-0.846596623	0.846596623	0.000901037	0.016148777	5.827022471	6.387002911	7.262069885	6.62823757	Down
MvSl-1064-A1-R4_MC05-1g06149	Auto	Auto	6	79.8333	479	6	79.8333	479	0	0	0	37960	43677	6.745506222	-0.678128307	0.678128307	0.00094465	0.016859739	6.227230793	6.495707567	7.225645143	6.838812703	Down
MvSl-1064-A1-R4_MC05-3g06511	Auto	Auto	4	84.5	338	4	84.5	338	0	0	0	331413	333406	3.330650203	-1.323522772	1.323522772	4.59E-05	0.001128361	2.456463497	2.616376624	3.585779566	4.070393899	Down
MvSl-1064-A1-R4_MC05-3g06514	Auto	Auto	5	72	360	5	72	360	0	0	0	333416	334242	8.716049418	-1.117604784	1.117604784	7.85E-06	0.000215865	8.068044298	8.035713102	9.073168251	9.259428012	Down
MvSl-1064-A1-R4_MC05-3g06515	Auto	Auto	5	259.6	1298	5	259.6	1298	0	0	0	333921	340706	9.819871578	-1.154134943	1.154134943	0.000191032	0.004012616	8.923572537	9.311450405	10.36291659	10.20159216	Down
MvSl-1064-A1-R4_MC05-3g06516	Auto	Auto	2	88.5	177	2	88.5	177	0	0	0	335094	339137	5.164718662	-0.748506772	0.748506772	0.001415449	0.023405559	4.852183515	4.629028336	5.345386096	5.624093174	Down
MvSl-1064-A1-R4_MC05-3g06517	Auto	Auto	4	90.25	361	4	90.25	361	0	0	0	336152	336708	8.124266244	-1.030728333	1.030728333	5.92E-06	0.000164757	7.432946047	7.600601549	8.637574636	8.45580219	Down
MvSl-1064-A1-R4_MC05-3g06518	Auto	Auto	8	88	704	8	88	704	0	0	0	337264	338212	7.957817206	-1.068391232	1.068391232	3.10E-06	9.11E-05	7.418670191	7.230067876	8.214872627	8.555851874	Down
MvSl-1064-A1-R4_MC05-3g06519	Auto	Auto	5	171.2	856	5	171.2	856	0	0	0	339298	341280	7.956580056	-0.96196907	0.96196907	0.000215078	0.004441316	7.704103852	7.007233021	8.445064211	8.267273141	Down
MvSl-1064-A1-R4_MC05-3g06520	Auto	Auto	1	0	0	1	0	0	0	0	0	339369	346823	8.672557277	-1.351995767	1.351995767	9.12E-08	3.36E-06	7.936173671	7.74575384	9.286872863	9.098443482	Down
MvSl-1064-A1-R4_MC05-3g06707	Auto	Auto	11	89.5455	985	11	89.5455	985	0	0	0	565851	570084	7.153368434	-1.033030577	1.033030577	8.62E-08	3.20E-06	6.600454225	6.491936086	7.641976279	7.514155763	Down
MvSl-1064-A1-R4_MC06g06896	Auto	Auto	5	104.2	521	5	104.2	521	0	0	0	106884	109986	6.132855032	-1.014107806	1.014107806	4.50E-07	1.53E-05	5.521851848	5.558458507	6.679078233	6.414476008	Down
MvSl-1064-A1-R4_MC06g06929	Auto	Auto	2	73	146	2	73	146	0	0	0	187971	189682	7.78895188	0.844566611	0.844566611	0.000135758	0.002968269	8.263096931	8.027138966	7.159601478	7.438507631	Up
MvSl-1064-A1-R4_MC06g06943	Auto	Auto	7	98	686	7	98	686	0	0	0	220266	221920	5.987499241	0.808477899	0.808477899	0.000341303	0.006836635	6.114642797	6.525529651	5.69389036	5.338984151	Up
MvSl-1064-A1-R4_MC06g06944	Auto	Auto	3	74	222	3	74	222	0	0	0	222330	228153	2.050573878	-1.980106975	1.980106975	3.45E-06	0.000100751	1.027525212	0.553093501	2.288191394	3.069611614	Down
MvSl-1064-A1-R4_MC06g06945	Auto	Auto	6	69.8333	419	6	69.8333	419	0	0	0	229052	230768	10.00610865	-2.948332512	2.948332512	6.00E-15	5.03E-13	8.168153537	7.526216356	10.51072748	11.09197724	Down
MvSl-1064-A1-R4_MC06g07136	Auto	Auto	1	95	95	1	95	95	0	0	0	747469	748345	7.165061002	-1.428404869	1.428404869	8.59E-13	6.02E-11	6.314633037	6.249023184	7.582408921	7.826354569	Down
MvSl-1064-A1-R4_MC06g07137	Auto	Auto	7	78.8571	552	7	78.8571	552	0	0	0	750073	751270	9.015454552	-4.958388394	4.958388394	4.30E-48	1.84E-45	4.804179799	5.200060808	9.711243968	10.1892913	Down
MvSl-1064-A1-R4_MC06g07138	Auto	Auto	7	81.7143	572	7	81.7143	572	0	0	0	751375	753633	10.19101875	4.561588205	4.561588205	1.40E-36	3.52E-34	11.16542721	11.09571466	6.512693671	6.626634428	Up
MvSl-1064-A1-R4_MC06g07191	Auto	Auto	29	99.931	2898	29	99.931	2898	0	0	0	889505	890482	5.289381216	1.258732923	1.258732923	4.15E-05	0.001024635	6.19594927	5.201908905	4.406134514	4.63980947	Up
MvSl-1064-A1-R4_MC06g07298	Auto	Auto	4	94	376	4	94	376	0	0	0	1178498	1181711	6.934805112	-0.785742372	0.785742372	2.88E-05	0.000725311	6.425878059	6.551127679	7.343174373	7.203330105	Down
MvSl-1064-A1-R4_MC07g07612	Auto	Auto	2	197	394	2	197	394	0	0	0	181738	182867	7.048399729	0.782407567	0.782407567	0.001336725	0.022451203	7.057367059	7.654567497	6.826892434	6.342080079	Up
MvSl-1064-A1-R4_MC07g07855	Auto	Auto	9	110.778	997	9	110.778	997	0	0	0	752109	754135	6.66469805	-0.839449408	0.839449408	7.72E-05	0.001797234	6.12932802	6.240057518	6.774622523	7.237342038	Down
MvSl-1064-A1-R4_MC07g08057	Auto	Auto	3	83.3333	250	3	83.3333	250	0	0	0	1250646	1252658	4.443322735	-1.074575189	1.074575189	4.64E-05	0.00113626	3.630992488	3.976776292	4.955833706	4.807672288	Down
MvSl-1064-A1-R4_MC07g08097	Auto	Auto	2	123.5	247	2	123.5	247	0	0	0	1356317	1358239	4.420988349	-1.422474269	1.422474269	3.57E-07	1.23E-05	3.711272357	3.368172614	4.75181192	5.151040089	Down
MvSl-1064-A1-R4_MC07g08104	Auto	Auto	5	132.8	664	5	132.8	664	0	0	0	1370639	1371031	7.286967096	-0.819537186	0.819537186	0.00062101	0.011797812	7.100238043	6.472929357	7.511477277	7.756974574	Down
MvSl-1064-A1-R4_MC07g08138	Auto	Auto	8	84.5	676	8	84.5	676	0	0	0	1457721	1458150	5.554091834	-0.826312022	0.826312022	0.0001684	0.003590153	5.00863394	5.156887755	6.065355509	5.733893915	Down
MvSl-1064-A1-R4_MC08g08318	Auto	Auto	6	87.5	525	6	87.5	525	0	0	0	170007	171453	2.156293226	-2.383547533	2.383547533	2.18E-09	9.69E-08	0.811428787	0.354733747	2.719248522	3.079020474	Down
MvSl-1064-A1-R4_MC08g08472	Auto	Auto	1	198	198	1	198	198	0	0	0	567564	568214	5.93540126	0.805701023	0.805701023	0.000214488	0.004439851	6.413932724	6.13564025	5.289624358	5.643247788	Up
MvSl-1064-A1-R4_MC08g08498	Auto	Auto	6	140.333	842	6	140.333	842	0	0	0	628158	630126	9.013272156	1.023726587	1.023726587	0.000576199	0.011069486	9.153964105	9.671804327	8.623450174	8.165233557	Up
