MvSl-1064-A1-R4_MC01-2g03112	51.45	63.24	MvSl-1064-A2-R4_MC01g03392	51.45	63.24	2892242	2893054	5.899566254	-0.753072657	0.753072657	0.002149137	0.033588616	5.433102115	5.517492473	6.531052049	5.842846241	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-2g03113	55.38	61.49	MvSl-1064-A2-R4_MC01g03393	55.38	61.49	2893115	2893489	3.905020513	-1.190902817	1.190902817	0.000162498	0.003481686	3.516492693	2.793503825	4.466344721	4.29289804	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC01-2g03117	54.77	65.19	MvSl-1064-A2-R4_MC01g03397	54.77	65.19	2894136	2896739	7.541452385	0.833389279	0.833389279	0.000738686	0.013639358	8.094977789	7.670671649	6.758423341	7.318524595	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC01-2g03144	54.13	65.35	MvSl-1064-A2-R4_MC01g03424	54.13	65.35	2976089	2980943	4.959360341	0.708243776	0.708243776	0.002805345	0.041470322	5.35361987	5.177696991	4.462871657	4.655617067	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC02g03205	55.01	66.93	MvSl-1064-A2-R4_MC02g03485	55.01	66.93	92362	93729	6.228889958	0.993299368	0.993299368	5.28E-06	0.000147986	6.854309207	6.389437651	5.733342827	5.558342957	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC02g03224	56.7	63.45	MvSl-1064-A2-R4_MC02g03504	56.7	63.45	146032	148493	5.581384381	-0.827229126	0.827229126	0.00151778	0.024857282	4.884860353	5.306957742	6.226616025	5.573400197	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC02g03229	55.43	59.7	MvSl-1064-A2-R4_MC02g03509	55.43	59.7	158789	159670	4.751199091	0.806135047	0.806135047	0.001019423	0.01789538	5.233707227	4.94371942	4.312758806	4.272539874	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC02g03617	55.07	59.8	MvSl-1064-A2-R4_MC02g03895	55.07	59.8	1086136	1086456	5.296359824	0.854666215	0.854666215	0.000260415	0.005300681	5.472027568	5.825061482	4.768788472	4.843997649	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC02g03664	53.36	61.27	MvSl-1064-A2-R4_MC02g03942	53.36	61.27	1194204	1196896	4.647290283	-0.84941929	0.84941929	0.00251016	0.037914057	4.04859814	4.272441398	5.299393515	4.649314797	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC02g03915	54.35	63.9	MvSl-1064-A2-R4_MC02g04193	54.35	63.9	1749117	1751879	3.488030744	0.900234537	0.900234537	0.003270196	0.047545753	3.985428639	3.727610951	2.841966829	3.08836837	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC02g03922	56.01	65.21	MvSl-1064-A2-R4_MC02g04200	56.01	65.21	1768204	1771270	4.405326855	1.258934942	1.258934942	7.78E-05	0.001806611	5.037986494	4.740031501	3.131676377	4.022433	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC02g04171	55.25	63.64	MvSl-1064-A2-R4_MC02g04449	55.25	63.64	2391779	2393227	5.727709886	-0.712761873	0.712761873	0.001931428	0.030464537	5.132375371	5.502575187	6.203910505	5.856588467	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC02g04206	55.78	69.22	MvSl-1064-A2-R4_MC02g04484	55.78	69.22	2471733	2472188	1.433676124	1.296123341	1.296123341	0.001462276	0.024133196	2.008470668	1.804622046	0.668129848	0.663497503	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC02g04224	56.63	66.82	MvSl-1064-A2-R4_MC02g04502	56.63	66.82	2513704	2518547	5.356975029	1.166539328	1.166539328	0.000373407	0.007423846	6.143865267	5.409679522	4.096716189	5.063693531	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC03g04642	58.42	79.24	MvSl-1064-A2-R4_MC03g04920	58.42	79.24	921260	925020	6.442336358	-1.07257881	1.07257881	4.09E-07	1.40E-05	5.650948475	5.953473513	6.688773822	7.051496346	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC03g04747	51.56	60.89	MvSl-1064-A2-R4_MC03g05025	51.56	60.89	1190549	1191676	5.497499333	-0.837537799	0.837537799	0.000136352	0.002973659	4.873274833	5.154981038	5.881174868	5.831757427	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC03g04929	62.5	75.15	MvSl-1064-A2-R4_MC03g05207	62.5	75.15	1648424	1649875	3.559898973	-1.536562786	1.536562786	2.95E-07	1.04E-05	2.664351658	2.559854427	4.187892716	4.079797675	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC03g05077	54.06	68.07	MvSl-1064-A2-R4_MC03g05354	54.06	68.07	1994288	2003020	6.64685013	0.720775829	0.720775829	0.001850767	0.029354744	7.205621425	6.668714643	6.035271651	6.42281352	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC03g05112	59.74	70.77	MvSl-1064-A2-R4_MC03g05389	59.74	70.77	2088953	2089315	5.699129775	0.767192914	0.767192914	0.000150816	0.003255874	6.004251491	6.057161656	5.269885322	5.260528431	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC03g05154	56.35	71.49	MvSl-1064-A2-R4_MC03g05431	56.35	71.49	2187002	2188631	6.1323058	-1.253849334	1.253849334	1.44E-09	6.69E-08	5.476628825	5.266911179	6.759131448	6.482525974	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC03g05159	64.82	77.55	MvSl-1064-A2-R4_MC03g05436	64.82	77.55	2193893	2194681	6.132922671	-1.075091541	1.075091541	4.00E-08	1.56E-06	5.425189389	5.569952562	6.587160452	6.558482363	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC03g05235	54.4	62.4	MvSl-1064-A2-R4_MC03g05512	54.4	62.4	2384276	2386106	6.150510706	-1.764312444	1.764312444	8.62E-08	3.20E-06	4.5220475	5.385489933	7.175602574	6.229354576	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC04-1g05308	50.43	53	MvSl-1064-A2-R4_MC04-1g05585	50.43	53	46216	47141	4.35435216	0.991324397	0.991324397	0.000165722	0.003541903	4.689949139	4.831209763	3.895012163	3.645628494	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC04-1g05441	55.54	61.3	MvSl-1064-A2-R4_MC04-1g05718	55.54	61.3	357258	362613	7.462737057	-0.66247332	0.66247332	0.001219037	0.020801494	7.206545006	6.972469385	7.752427468	7.76026812	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC04-1g05592	56.23	67.53	MvSl-1064-A2-R4_MC04-1g05868	56.23	67.53	682780	686191	4.792802081	1.000413436	1.000413436	4.26E-05	0.001050753	5.072844224	5.325724476	4.281555382	4.130450541	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC04-1g05729	58.55	58.55	MvSl-1064-A2-R4_MC04-1g06005	58.55	58.55	1035061	1037563	5.769394008	-0.7976718	0.7976718	0.000143502	0.003113702	5.425189389	5.201908905	6.064209963	6.162332636	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC04-1g05744	56.54	60.3	MvSl-1064-A2-R4_MC04-1g06020	56.54	60.3	1069684	1072396	5.761746384	-1.064099059	1.064099059	4.61E-07	1.55E-05	5.249924908	5.012726144	6.248969728	6.145638895	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC04-1g05801	53.49	63.95	MvSl-1064-A2-R4_MC04-1g06077	53.49	63.95	1233222	1233788	4.081874662	1.30398895	1.30398895	0.000118485	0.002637832	4.507132148	4.658936116	3.708169298	2.694402553	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC04-1g05865	57.27	72.96	MvSl-1064-A2-R4_MC04-1g06141	57.27	72.96	1369950	1372160	7.516792192	-0.799610004	0.799610004	0.000193094	0.004045989	6.857840708	7.242242063	7.837023804	7.886534929	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC04-1g05942	58.73	70.98	MvSl-1064-A2-R4_MC04-1g06218	58.73	70.98	1554327	1556717	6.08649375	0.757018715	0.757018715	0.000186214	0.00394045	6.347661043	6.479038797	5.522649238	5.783655318	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC04-1g05945	58.16	67.86	MvSl-1064-A2-R4_MC04-1g06221	58.16	67.86	1558563	1559650	6.6175212	-0.846596623	0.846596623	0.000901037	0.016148777	5.827022471	6.387002911	7.262069885	6.62823757	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-1g06149	55.54	67.93	MvSl-1064-A2-R4_MC05g06421	55.54	67.93	37960	43677	6.745506222	-0.678128307	0.678128307	0.00094465	0.016859739	6.227230793	6.495707567	7.225645143	6.838812703	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-3g06511	50.56	60	MvSl-1064-A2-R4_MC05g06774	50.56	60	331413	333406	3.330650203	-1.323522772	1.323522772	4.59E-05	0.001128361	2.456463497	2.616376624	3.585779566	4.070393899	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-3g06514	58.93	64.83	MvSl-1064-A2-R4_MC05g06777	58.93	64.83	333416	334242	8.716049418	-1.117604784	1.117604784	7.85E-06	0.000215865	8.068044298	8.035713102	9.073168251	9.259428012	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-3g06515	58.53	73.36	MvSl-1064-A2-R4_MC05g06778	58.53	73.36	333921	340706	9.819871578	-1.154134943	1.154134943	0.000191032	0.004012616	8.923572537	9.311450405	10.36291659	10.20159216	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-3g06516	52.64	59.37	MvSl-1064-A2-R4_MC05g06779	52.64	59.37	335094	339137	5.164718662	-0.748506772	0.748506772	0.001415449	0.023405559	4.852183515	4.629028336	5.345386096	5.624093174	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-3g06517	64.29	73.21	MvSl-1064-A2-R4_MC05g06780	64.29	73.21	336152	336708	8.124266244	-1.030728333	1.030728333	5.92E-06	0.000164757	7.432946047	7.600601549	8.637574636	8.45580219	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-3g06518	59.8	67.86	MvSl-1064-A2-R4_MC05g06781	59.8	67.86	337264	338212	7.957817206	-1.068391232	1.068391232	3.10E-06	9.11E-05	7.418670191	7.230067876	8.214872627	8.555851874	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-3g06519	57.6	60.25	MvSl-1064-A2-R4_MC05g06782	57.6	60.25	339298	341280	7.956580056	-0.96196907	0.96196907	0.000215078	0.004441316	7.704103852	7.007233021	8.445064211	8.267273141	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-3g06520	58.15	61.87	MvSl-1064-A2-R4_MC05g06783	58.15	61.87	339369	346823	8.672557277	-1.351995767	1.351995767	9.12E-08	3.36E-06	7.936173671	7.74575384	9.286872863	9.098443482	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC05-3g06707	54.27	72.32	MvSl-1064-A2-R4_MC05g06971	54.27	72.32	565851	570084	7.153368434	-1.033030577	1.033030577	8.62E-08	3.20E-06	6.600454225	6.491936086	7.641976279	7.514155763	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC06g06896	56.26	74.02	MvSl-1064-A2-R4_MC06-1g07159	56.26	74.02	106884	109986	6.132855032	-1.014107806	1.014107806	4.50E-07	1.53E-05	5.521851848	5.558458507	6.679078233	6.414476008	Auto	Auto	0	0	Down
